location_code,has_hrp,in_gho,provider_admin1_name,provider_admin2_name,admin1_code,admin1_name,admin2_code,admin2_name,admin_level,ipc_phase,ipc_type,population_in_phase,population_fraction_in_phase,reference_period_start,reference_period_end
AFG,True,True,Kabul Urban,,,,,,1,3+,first projection,1504118,0.35,2020-06-01,2020-11-30
AFG,True,True,Kabul Urban,,,,,,1,1,first projection,1289245,0.3,2020-06-01,2020-11-30
AFG,True,True,Kabul Urban,,,,,,1,2,first projection,1504119,0.35,2020-06-01,2020-11-30
AFG,True,True,Kabul Urban,,,,,,1,3,first projection,859496,0.2,2020-06-01,2020-11-30
AFG,True,True,Kabul Urban,,,,,,1,4,first projection,644622,0.15,2020-06-01,2020-11-30
AFG,True,True,Kabul Urban,,,,,,1,5,first projection,0,0.0,2020-06-01,2020-11-30
AFG,True,True,Sari pul,,AF22,Sar-e-Pul,,,1,all,current,609986,1.0,2020-04-01,2020-05-31
AFG,True,True,Sari pul,,AF22,Sar-e-Pul,,,1,3+,current,243995,0.4,2020-04-01,2020-05-31
AFG,True,True,Sari pul,,AF22,Sar-e-Pul,,,1,1,current,152497,0.25,2020-04-01,2020-05-31
AFG,True,True,Sari pul,,AF22,Sar-e-Pul,,,1,2,current,213495,0.35,2020-04-01,2020-05-31
AFG,True,True,Sari pul,,AF22,Sar-e-Pul,,,1,3,current,182996,0.3,2020-04-01,2020-05-31
AFG,True,True,Sari pul,,AF22,Sar-e-Pul,,,1,4,current,60999,0.1,2020-04-01,2020-05-31
AFG,True,True,Sari pul,,AF22,Sar-e-Pul,,,1,5,current,0,0.0,2020-04-01,2020-05-31
AFG,True,True,Sari pul,,AF22,Sar-e-Pul,,,1,all,first projection,609986,1.0,2020-06-01,2020-11-30
AFG,True,True,Sari pul,,AF22,Sar-e-Pul,,,1,3+,first projection,182996,0.3,2020-06-01,2020-11-30
AFG,True,True,Sari pul,,AF22,Sar-e-Pul,,,1,1,first projection,182996,0.3,2020-06-01,2020-11-30
AFG,True,True,Sari pul,,AF22,Sar-e-Pul,,,1,2,first projection,243994,0.4,2020-06-01,2020-11-30
AFG,True,True,Sari pul,,AF22,Sar-e-Pul,,,1,3,first projection,121997,0.2,2020-06-01,2020-11-30
AFG,True,True,Sari pul,,AF22,Sar-e-Pul,,,1,4,first projection,60999,0.1,2020-06-01,2020-11-30
AFG,True,True,Sari pul,,AF22,Sar-e-Pul,,,1,5,first projection,0,0.0,2020-06-01,2020-11-30
AFG,True,True,Hilmand,,AF30,Hilmand,,,1,all,current,1322688,1.0,2020-04-01,2020-05-31
AFG,True,True,Hilmand,,AF30,Hilmand,,,1,3+,current,198403,0.15,2020-04-01,2020-05-31
AFG,True,True,Hilmand,,AF30,Hilmand,,,1,1,current,264538,0.2,2020-04-01,2020-05-31
AFG,True,True,Hilmand,,AF30,Hilmand,,,1,2,current,859747,0.65,2020-04-01,2020-05-31
AFG,True,True,Hilmand,,AF30,Hilmand,,,1,3,current,132269,0.1,2020-04-01,2020-05-31
AFG,True,True,Hilmand,,AF30,Hilmand,,,1,4,current,66134,0.05,2020-04-01,2020-05-31
AFG,True,True,Hilmand,,AF30,Hilmand,,,1,5,current,0,0.0,2020-04-01,2020-05-31
AFG,True,True,Hilmand,,AF30,Hilmand,,,1,all,first projection,1322688,1.0,2020-06-01,2020-11-30
AFG,True,True,Hilmand,,AF30,Hilmand,,,1,3+,first projection,198403,0.15,2020-06-01,2020-11-30
AFG,True,True,Hilmand,,AF30,Hilmand,,,1,1,first projection,396806,0.3,2020-06-01,2020-11-30
AFG,True,True,Hilmand,,AF30,Hilmand,,,1,2,first projection,727478,0.55,2020-06-01,2020-11-30
AFG,True,True,Hilmand,,AF30,Hilmand,,,1,3,first projection,132269,0.1,2020-06-01,2020-11-30
AFG,True,True,Hilmand,,AF30,Hilmand,,,1,4,first projection,66134,0.05,2020-06-01,2020-11-30
AFG,True,True,Hilmand,,AF30,Hilmand,,,1,5,first projection,0,0.0,2020-06-01,2020-11-30
AFG,True,True,Kandahar Urban,,,,,,1,all,current,506794,1.0,2020-04-01,2020-05-31
AFG,True,True,Kandahar Urban,,,,,,1,3+,current,253397,0.5,2020-04-01,2020-05-31
AFG,True,True,Kandahar Urban,,,,,,1,1,current,101359,0.2,2020-04-01,2020-05-31
AFG,True,True,Kandahar Urban,,,,,,1,2,current,152038,0.3,2020-04-01,2020-05-31
AFG,True,True,Kandahar Urban,,,,,,1,3,current,152038,0.3,2020-04-01,2020-05-31
AFG,True,True,Kandahar Urban,,,,,,1,4,current,101359,0.2,2020-04-01,2020-05-31
AFG,True,True,Kandahar Urban,,,,,,1,5,current,0,0.0,2020-04-01,2020-05-31
AFG,True,True,Kandahar Urban,,,,,,1,all,first projection,506794,1.0,2020-06-01,2020-11-30
AFG,True,True,Kandahar Urban,,,,,,1,3+,first projection,278737,0.55,2020-06-01,2020-11-30
AFG,True,True,Kandahar Urban,,,,,,1,1,first projection,101359,0.2,2020-06-01,2020-11-30
AFG,True,True,Kandahar Urban,,,,,,1,2,first projection,126699,0.25,2020-06-01,2020-11-30
AFG,True,True,Kandahar Urban,,,,,,1,3,first projection,177378,0.35,2020-06-01,2020-11-30
AFG,True,True,Kandahar Urban,,,,,,1,4,first projection,101359,0.2,2020-06-01,2020-11-30
AFG,True,True,Kandahar Urban,,,,,,1,5,first projection,0,0.0,2020-06-01,2020-11-30
AFG,True,True,Hirat,,AF32,Hirat,,,1,all,current,1462911,1.0,2020-04-01,2020-05-31
AFG,True,True,Hirat,,AF32,Hirat,,,1,3+,current,731456,0.5,2020-04-01,2020-05-31
AFG,True,True,Hirat,,AF32,Hirat,,,1,1,current,365728,0.25,2020-04-01,2020-05-31
AFG,True,True,Hirat,,AF32,Hirat,,,1,2,current,365728,0.25,2020-04-01,2020-05-31
AFG,True,True,Hirat,,AF32,Hirat,,,1,3,current,512019,0.35,2020-04-01,2020-05-31
AFG,True,True,Hirat,,AF32,Hirat,,,1,4,current,219437,0.15,2020-04-01,2020-05-31
AFG,True,True,Hirat,,AF32,Hirat,,,1,5,current,0,0.0,2020-04-01,2020-05-31
AFG,True,True,Hirat,,AF32,Hirat,,,1,all,first projection,1462911,1.0,2020-06-01,2020-11-30
AFG,True,True,Hirat,,AF32,Hirat,,,1,3+,first projection,585164,0.4,2020-06-01,2020-11-30
AFG,True,True,Hirat,,AF32,Hirat,,,1,1,first projection,585164,0.4,2020-06-01,2020-11-30
AFG,True,True,Hirat,,AF32,Hirat,,,1,2,first projection,292582,0.2,2020-06-01,2020-11-30
AFG,True,True,Hirat,,AF32,Hirat,,,1,3,first projection,438873,0.3,2020-06-01,2020-11-30
AFG,True,True,Hirat,,AF32,Hirat,,,1,4,first projection,146291,0.1,2020-06-01,2020-11-30
AFG,True,True,Hirat,,AF32,Hirat,,,1,5,first projection,0,0.0,2020-06-01,2020-11-30
AFG,True,True,Jawzjan,,AF28,Jawzjan,,,1,all,current,461174,1.0,2020-04-01,2020-05-31
AFG,True,True,Jawzjan,,AF28,Jawzjan,,,1,3+,current,230587,0.5,2020-04-01,2020-05-31
AFG,True,True,Jawzjan,,AF28,Jawzjan,,,1,1,current,92235,0.2,2020-04-01,2020-05-31
AFG,True,True,Jawzjan,,AF28,Jawzjan,,,1,2,current,138352,0.3,2020-04-01,2020-05-31
AFG,True,True,Jawzjan,,AF28,Jawzjan,,,1,3,current,161411,0.35,2020-04-01,2020-05-31
AFG,True,True,Jawzjan,,AF28,Jawzjan,,,1,4,current,69176,0.15,2020-04-01,2020-05-31
AFG,True,True,Jawzjan,,AF28,Jawzjan,,,1,5,current,0,0.0,2020-04-01,2020-05-31
AFG,True,True,Jawzjan,,AF28,Jawzjan,,,1,all,first projection,461174,1.0,2020-06-01,2020-11-30
AFG,True,True,Jawzjan,,AF28,Jawzjan,,,1,3+,first projection,161411,0.35,2020-06-01,2020-11-30
AFG,True,True,Jawzjan,,AF28,Jawzjan,,,1,1,first projection,115294,0.25,2020-06-01,2020-11-30
AFG,True,True,Jawzjan,,AF28,Jawzjan,,,1,2,first projection,184470,0.4,2020-06-01,2020-11-30
AFG,True,True,Jawzjan,,AF28,Jawzjan,,,1,3,first projection,115294,0.25,2020-06-01,2020-11-30
AFG,True,True,Jawzjan,,AF28,Jawzjan,,,1,4,first projection,46117,0.1,2020-06-01,2020-11-30
AFG,True,True,Jawzjan,,AF28,Jawzjan,,,1,5,first projection,0,0.0,2020-06-01,2020-11-30
AFG,True,True,Zabul,,AF26,Zabul,,,1,all,current,377648,1.0,2020-04-01,2020-05-31
AFG,True,True,Zabul,,AF26,Zabul,,,1,3+,current,151059,0.4,2020-04-01,2020-05-31
AFG,True,True,Zabul,,AF26,Zabul,,,1,1,current,94412,0.25,2020-04-01,2020-05-31
AFG,True,True,Zabul,,AF26,Zabul,,,1,2,current,132177,0.35,2020-04-01,2020-05-31
AFG,True,True,Zabul,,AF26,Zabul,,,1,3,current,94412,0.25,2020-04-01,2020-05-31
AFG,True,True,Zabul,,AF26,Zabul,,,1,4,current,56647,0.15,2020-04-01,2020-05-31
AFG,True,True,Zabul,,AF26,Zabul,,,1,5,current,0,0.0,2020-04-01,2020-05-31
AFG,True,True,Zabul,,AF26,Zabul,,,1,all,first projection,377648,1.0,2020-06-01,2020-11-30
AFG,True,True,Zabul,,AF26,Zabul,,,1,3+,first projection,113295,0.3,2020-06-01,2020-11-30
AFG,True,True,Zabul,,AF26,Zabul,,,1,1,first projection,113294,0.3,2020-06-01,2020-11-30
AFG,True,True,Zabul,,AF26,Zabul,,,1,2,first projection,151059,0.4,2020-06-01,2020-11-30
AFG,True,True,Zabul,,AF26,Zabul,,,1,3,first projection,75530,0.2,2020-06-01,2020-11-30
AFG,True,True,Zabul,,AF26,Zabul,,,1,4,first projection,37765,0.1,2020-06-01,2020-11-30
AFG,True,True,Zabul,,AF26,Zabul,,,1,5,first projection,0,0.0,2020-06-01,2020-11-30
AFG,True,True,Takhar,,AF18,Takhar,,,1,all,current,928224,1.0,2020-04-01,2020-05-31
AFG,True,True,Takhar,,AF18,Takhar,,,1,3+,current,232056,0.25,2020-04-01,2020-05-31
AFG,True,True,Takhar,,AF18,Takhar,,,1,1,current,324878,0.35,2020-04-01,2020-05-31
AFG,True,True,Takhar,,AF18,Takhar,,,1,2,current,371290,0.4,2020-04-01,2020-05-31
AFG,True,True,Takhar,,AF18,Takhar,,,1,3,current,139234,0.15,2020-04-01,2020-05-31
AFG,True,True,Takhar,,AF18,Takhar,,,1,4,current,92822,0.1,2020-04-01,2020-05-31
AFG,True,True,Takhar,,AF18,Takhar,,,1,5,current,0,0.0,2020-04-01,2020-05-31
AFG,True,True,Takhar,,AF18,Takhar,,,1,all,first projection,928224,1.0,2020-06-01,2020-11-30
AFG,True,True,Takhar,,AF18,Takhar,,,1,3+,first projection,324878,0.35,2020-06-01,2020-11-30
AFG,True,True,Takhar,,AF18,Takhar,,,1,1,first projection,324878,0.35,2020-06-01,2020-11-30
AFG,True,True,Takhar,,AF18,Takhar,,,1,2,first projection,278467,0.3,2020-06-01,2020-11-30
AFG,True,True,Takhar,,AF18,Takhar,,,1,3,first projection,232056,0.25,2020-06-01,2020-11-30
AFG,True,True,Takhar,,AF18,Takhar,,,1,4,first projection,92822,0.1,2020-06-01,2020-11-30
AFG,True,True,Takhar,,AF18,Takhar,,,1,5,first projection,0,0.0,2020-06-01,2020-11-30
AFG,True,True,Kunduz Urban,,,,,,1,all,current,294608,1.0,2020-04-01,2020-05-31
AFG,True,True,Kunduz Urban,,,,,,1,3+,current,44191,0.15,2020-04-01,2020-05-31
AFG,True,True,Kunduz Urban,,,,,,1,1,current,117843,0.4,2020-04-01,2020-05-31
AFG,True,True,Kunduz Urban,,,,,,1,2,current,132574,0.45,2020-04-01,2020-05-31
AFG,True,True,Kunduz Urban,,,,,,1,3,current,29461,0.1,2020-04-01,2020-05-31
AFG,True,True,Kunduz Urban,,,,,,1,4,current,14730,0.05,2020-04-01,2020-05-31
AFG,True,True,Kunduz Urban,,,,,,1,5,current,0,0.0,2020-04-01,2020-05-31
AFG,True,True,Kunduz Urban,,,,,,1,all,first projection,294608,1.0,2020-06-01,2020-11-30
AFG,True,True,Kunduz Urban,,,,,,1,3+,first projection,88382,0.3,2020-06-01,2020-11-30
AFG,True,True,Kunduz Urban,,,,,,1,1,first projection,88382,0.3,2020-06-01,2020-11-30
AFG,True,True,Kunduz Urban,,,,,,1,2,first projection,117843,0.4,2020-06-01,2020-11-30
AFG,True,True,Kunduz Urban,,,,,,1,3,first projection,73652,0.25,2020-06-01,2020-11-30
AFG,True,True,Kunduz Urban,,,,,,1,4,first projection,14730,0.05,2020-06-01,2020-11-30
AFG,True,True,Kunduz Urban,,,,,,1,5,first projection,0,0.0,2020-06-01,2020-11-30
AFG,True,True,Kabul,,AF01,Kabul,,,1,all,current,732368,1.0,2020-04-01,2020-05-31
AFG,True,True,Kabul,,AF01,Kabul,,,1,3+,current,292947,0.4,2020-04-01,2020-05-31
AFG,True,True,Kabul,,AF01,Kabul,,,1,1,current,183092,0.25,2020-04-01,2020-05-31
AFG,True,True,Kabul,,AF01,Kabul,,,1,2,current,256329,0.35,2020-04-01,2020-05-31
AFG,True,True,Kabul,,AF01,Kabul,,,1,3,current,183092,0.25,2020-04-01,2020-05-31
AFG,True,True,Kabul,,AF01,Kabul,,,1,4,current,109855,0.15,2020-04-01,2020-05-31
AFG,True,True,Kabul,,AF01,Kabul,,,1,5,current,0,0.0,2020-04-01,2020-05-31
AFG,True,True,Kabul,,AF01,Kabul,,,1,all,first projection,732368,1.0,2020-06-01,2020-11-30
AFG,True,True,Kabul,,AF01,Kabul,,,1,3+,first projection,256329,0.35,2020-06-01,2020-11-30
AFG,True,True,Kabul,,AF01,Kabul,,,1,1,first projection,219710,0.3,2020-06-01,2020-11-30
AFG,True,True,Kabul,,AF01,Kabul,,,1,2,first projection,256329,0.35,2020-06-01,2020-11-30
AFG,True,True,Kabul,,AF01,Kabul,,,1,3,first projection,183092,0.25,2020-06-01,2020-11-30
AFG,True,True,Kabul,,AF01,Kabul,,,1,4,first projection,73237,0.1,2020-06-01,2020-11-30
AFG,True,True,Kabul,,AF01,Kabul,,,1,5,first projection,0,0.0,2020-06-01,2020-11-30
AFG,True,True,Kandahar,,AF27,Kandahar,,,1,all,current,861242,1.0,2020-04-01,2020-05-31
AFG,True,True,Kandahar,,AF27,Kandahar,,,1,3+,current,387559,0.45,2020-04-01,2020-05-31
AFG,True,True,Kandahar,,AF27,Kandahar,,,1,1,current,172248,0.2,2020-04-01,2020-05-31
AFG,True,True,Kandahar,,AF27,Kandahar,,,1,2,current,301435,0.35,2020-04-01,2020-05-31
AFG,True,True,Kandahar,,AF27,Kandahar,,,1,3,current,301435,0.35,2020-04-01,2020-05-31
AFG,True,True,Kandahar,,AF27,Kandahar,,,1,4,current,86124,0.1,2020-04-01,2020-05-31
AFG,True,True,Kandahar,,AF27,Kandahar,,,1,5,current,0,0.0,2020-04-01,2020-05-31
AFG,True,True,Kandahar,,AF27,Kandahar,,,1,all,first projection,861242,1.0,2020-06-01,2020-11-30
AFG,True,True,Kandahar,,AF27,Kandahar,,,1,3+,first projection,215310,0.25,2020-06-01,2020-11-30
AFG,True,True,Kandahar,,AF27,Kandahar,,,1,1,first projection,344497,0.4,2020-06-01,2020-11-30
AFG,True,True,Kandahar,,AF27,Kandahar,,,1,2,first projection,301435,0.35,2020-06-01,2020-11-30
AFG,True,True,Kandahar,,AF27,Kandahar,,,1,3,first projection,172248,0.2,2020-06-01,2020-11-30
AFG,True,True,Kandahar,,AF27,Kandahar,,,1,4,first projection,43062,0.05,2020-06-01,2020-11-30
AFG,True,True,Kandahar,,AF27,Kandahar,,,1,5,first projection,0,0.0,2020-06-01,2020-11-30
AFG,True,True,Nangarhar Urban,,,,,,1,all,current,268637,1.0,2020-04-01,2020-05-31
AFG,True,True,Nangarhar Urban,,,,,,1,3+,current,134319,0.5,2020-04-01,2020-05-31
AFG,True,True,Nangarhar Urban,,,,,,1,1,current,53727,0.2,2020-04-01,2020-05-31
AFG,True,True,Nangarhar Urban,,,,,,1,2,current,80591,0.3,2020-04-01,2020-05-31
AFG,True,True,Nangarhar Urban,,,,,,1,3,current,94023,0.35,2020-04-01,2020-05-31
AFG,True,True,Nangarhar Urban,,,,,,1,4,current,40296,0.15,2020-04-01,2020-05-31
AFG,True,True,Nangarhar Urban,,,,,,1,5,current,0,0.0,2020-04-01,2020-05-31
AFG,True,True,Nangarhar Urban,,,,,,1,all,first projection,268637,1.0,2020-06-01,2020-11-30
AFG,True,True,Nangarhar Urban,,,,,,1,3+,first projection,120887,0.45,2020-06-01,2020-11-30
AFG,True,True,Nangarhar Urban,,,,,,1,1,first projection,67159,0.25,2020-06-01,2020-11-30
AFG,True,True,Nangarhar Urban,,,,,,1,2,first projection,80591,0.3,2020-06-01,2020-11-30
AFG,True,True,Nangarhar Urban,,,,,,1,3,first projection,94023,0.35,2020-06-01,2020-11-30
AFG,True,True,Nangarhar Urban,,,,,,1,4,first projection,26864,0.1,2020-06-01,2020-11-30
AFG,True,True,Nangarhar Urban,,,,,,1,5,first projection,0,0.0,2020-06-01,2020-11-30
AFG,True,True,Kapisa,,AF02,Kapisa,,,1,all,current,479875,1.0,2020-04-01,2020-05-31
AFG,True,True,Kapisa,,AF02,Kapisa,,,1,3+,current,71981,0.15,2020-04-01,2020-05-31
AFG,True,True,Kapisa,,AF02,Kapisa,,,1,1,current,167956,0.35,2020-04-01,2020-05-31
AFG,True,True,Kapisa,,AF02,Kapisa,,,1,2,current,239938,0.5,2020-04-01,2020-05-31
AFG,True,True,Kapisa,,AF02,Kapisa,,,1,3,current,71981,0.15,2020-04-01,2020-05-31
AFG,True,True,Kapisa,,AF02,Kapisa,,,1,4,current,0,0.0,2020-04-01,2020-05-31
AFG,True,True,Kapisa,,AF02,Kapisa,,,1,5,current,0,0.0,2020-04-01,2020-05-31
AFG,True,True,Kapisa,,AF02,Kapisa,,,1,all,first projection,479875,1.0,2020-06-01,2020-11-30
AFG,True,True,Kapisa,,AF02,Kapisa,,,1,3+,first projection,95975,0.2,2020-06-01,2020-11-30
AFG,True,True,Kapisa,,AF02,Kapisa,,,1,1,first projection,119969,0.25,2020-06-01,2020-11-30
AFG,True,True,Kapisa,,AF02,Kapisa,,,1,2,first projection,263931,0.55,2020-06-01,2020-11-30
AFG,True,True,Kapisa,,AF02,Kapisa,,,1,3,first projection,95975,0.2,2020-06-01,2020-11-30
AFG,True,True,Kapisa,,AF02,Kapisa,,,1,4,first projection,0,0.0,2020-06-01,2020-11-30
AFG,True,True,Kapisa,,AF02,Kapisa,,,1,5,first projection,0,0.0,2020-06-01,2020-11-30
AFG,True,True,Khost,,AF14,Khost,,,1,all,current,625473,1.0,2020-04-01,2020-05-31
AFG,True,True,Khost,,AF14,Khost,,,1,3+,current,93821,0.15,2020-04-01,2020-05-31
AFG,True,True,Khost,,AF14,Khost,,,1,1,current,250189,0.4,2020-04-01,2020-05-31
AFG,True,True,Khost,,AF14,Khost,,,1,2,current,281463,0.45,2020-04-01,2020-05-31
AFG,True,True,Khost,,AF14,Khost,,,1,3,current,62547,0.1,2020-04-01,2020-05-31
AFG,True,True,Khost,,AF14,Khost,,,1,4,current,31274,0.05,2020-04-01,2020-05-31
AFG,True,True,Khost,,AF14,Khost,,,1,5,current,0,0.0,2020-04-01,2020-05-31
AFG,True,True,Khost,,AF14,Khost,,,1,all,first projection,625473,1.0,2020-06-01,2020-11-30
AFG,True,True,Khost,,AF14,Khost,,,1,3+,first projection,187642,0.3,2020-06-01,2020-11-30
AFG,True,True,Khost,,AF14,Khost,,,1,1,first projection,187642,0.3,2020-06-01,2020-11-30
AFG,True,True,Khost,,AF14,Khost,,,1,2,first projection,250189,0.4,2020-06-01,2020-11-30
AFG,True,True,Khost,,AF14,Khost,,,1,3,first projection,125095,0.2,2020-06-01,2020-11-30
AFG,True,True,Khost,,AF14,Khost,,,1,4,first projection,62547,0.1,2020-06-01,2020-11-30
AFG,True,True,Khost,,AF14,Khost,,,1,5,first projection,0,0.0,2020-06-01,2020-11-30
AFG,True,True,Takhar Urban,,,,,,1,all,current,145095,1.0,2020-04-01,2020-05-31
AFG,True,True,Takhar Urban,,,,,,1,3+,current,21765,0.15,2020-04-01,2020-05-31
AFG,True,True,Takhar Urban,,,,,,1,1,current,72548,0.5,2020-04-01,2020-05-31
AFG,True,True,Takhar Urban,,,,,,1,2,current,50783,0.35,2020-04-01,2020-05-31
AFG,True,True,Takhar Urban,,,,,,1,3,current,14510,0.1,2020-04-01,2020-05-31
AFG,True,True,Takhar Urban,,,,,,1,4,current,7255,0.05,2020-04-01,2020-05-31
AFG,True,True,Takhar Urban,,,,,,1,5,current,0,0.0,2020-04-01,2020-05-31
AFG,True,True,Takhar Urban,,,,,,1,all,first projection,145095,1.0,2020-06-01,2020-11-30
AFG,True,True,Takhar Urban,,,,,,1,3+,first projection,36274,0.25,2020-06-01,2020-11-30
AFG,True,True,Takhar Urban,,,,,,1,1,first projection,43529,0.3,2020-06-01,2020-11-30
AFG,True,True,Takhar Urban,,,,,,1,2,first projection,65293,0.45,2020-06-01,2020-11-30
AFG,True,True,Takhar Urban,,,,,,1,3,first projection,21764,0.15,2020-06-01,2020-11-30
AFG,True,True,Takhar Urban,,,,,,1,4,first projection,14510,0.1,2020-06-01,2020-11-30
AFG,True,True,Takhar Urban,,,,,,1,5,first projection,0,0.0,2020-06-01,2020-11-30
AFG,True,True,Kunar,,AF15,Kunar,,,1,all,current,490690,1.0,2020-04-01,2020-05-31
AFG,True,True,Kunar,,AF15,Kunar,,,1,3+,current,171742,0.35,2020-04-01,2020-05-31
AFG,True,True,Kunar,,AF15,Kunar,,,1,1,current,147207,0.3,2020-04-01,2020-05-31
AFG,True,True,Kunar,,AF15,Kunar,,,1,2,current,171742,0.35,2020-04-01,2020-05-31
AFG,True,True,Kunar,,AF15,Kunar,,,1,3,current,98138,0.2,2020-04-01,2020-05-31
AFG,True,True,Kunar,,AF15,Kunar,,,1,4,current,73604,0.15,2020-04-01,2020-05-31
AFG,True,True,Kunar,,AF15,Kunar,,,1,5,current,0,0.0,2020-04-01,2020-05-31
AFG,True,True,Kunar,,AF15,Kunar,,,1,all,first projection,490690,1.0,2020-06-01,2020-11-30
AFG,True,True,Kunar,,AF15,Kunar,,,1,3+,first projection,122673,0.25,2020-06-01,2020-11-30
AFG,True,True,Kunar,,AF15,Kunar,,,1,1,first projection,171742,0.35,2020-06-01,2020-11-30
AFG,True,True,Kunar,,AF15,Kunar,,,1,2,first projection,196276,0.4,2020-06-01,2020-11-30
AFG,True,True,Kunar,,AF15,Kunar,,,1,3,first projection,73604,0.15,2020-06-01,2020-11-30
AFG,True,True,Kunar,,AF15,Kunar,,,1,4,first projection,49069,0.1,2020-06-01,2020-11-30
AFG,True,True,Kunar,,AF15,Kunar,,,1,5,first projection,0,0.0,2020-06-01,2020-11-30
AFG,True,True,Paktika,,AF12,Paktika,,,1,all,current,762108,1.0,2020-04-01,2020-05-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,3+,current,266738,0.35,2020-04-01,2020-05-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,1,current,152422,0.2,2020-04-01,2020-05-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,2,current,342949,0.45,2020-04-01,2020-05-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,3,current,190527,0.25,2020-04-01,2020-05-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,4,current,76211,0.1,2020-04-01,2020-05-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,5,current,0,0.0,2020-04-01,2020-05-31
AFG,True,True,Paktika,,AF12,Paktika,,,1,all,first projection,762108,1.0,2020-06-01,2020-11-30
AFG,True,True,Paktika,,AF12,Paktika,,,1,3+,first projection,419159,0.55,2020-06-01,2020-11-30
AFG,True,True,Paktika,,AF12,Paktika,,,1,1,first projection,76211,0.1,2020-06-01,2020-11-30
AFG,True,True,Paktika,,AF12,Paktika,,,1,2,first projection,266738,0.35,2020-06-01,2020-11-30
AFG,True,True,Paktika,,AF12,Paktika,,,1,3,first projection,304843,0.4,2020-06-01,2020-11-30
AFG,True,True,Paktika,,AF12,Paktika,,,1,4,first projection,114316,0.15,2020-06-01,2020-11-30
AFG,True,True,Paktika,,AF12,Paktika,,,1,5,first projection,0,0.0,2020-06-01,2020-11-30
AFG,True,True,Kunduz,,AF19,Kunduz,,,1,all,current,819068,1.0,2020-04-01,2020-05-31
AFG,True,True,Kunduz,,AF19,Kunduz,,,1,3+,current,204767,0.25,2020-04-01,2020-05-31
AFG,True,True,Kunduz,,AF19,Kunduz,,,1,1,current,327627,0.4,2020-04-01,2020-05-31
AFG,True,True,Kunduz,,AF19,Kunduz,,,1,2,current,286674,0.35,2020-04-01,2020-05-31
AFG,True,True,Kunduz,,AF19,Kunduz,,,1,3,current,163814,0.2,2020-04-01,2020-05-31
AFG,True,True,Kunduz,,AF19,Kunduz,,,1,4,current,40953,0.05,2020-04-01,2020-05-31
AFG,True,True,Kunduz,,AF19,Kunduz,,,1,5,current,0,0.0,2020-04-01,2020-05-31
AFG,True,True,Kunduz,,AF19,Kunduz,,,1,all,first projection,819068,1.0,2020-06-01,2020-11-30
AFG,True,True,Kunduz,,AF19,Kunduz,,,1,3+,first projection,122860,0.15,2020-06-01,2020-11-30
AFG,True,True,Kunduz,,AF19,Kunduz,,,1,1,first projection,204767,0.25,2020-06-01,2020-11-30
AFG,True,True,Kunduz,,AF19,Kunduz,,,1,2,first projection,491441,0.6,2020-06-01,2020-11-30
AFG,True,True,Kunduz,,AF19,Kunduz,,,1,3,first projection,81907,0.1,2020-06-01,2020-11-30
AFG,True,True,Kunduz,,AF19,Kunduz,,,1,4,first projection,40953,0.05,2020-06-01,2020-11-30
AFG,True,True,Kunduz,,AF19,Kunduz,,,1,5,first projection,0,0.0,2020-06-01,2020-11-30
AFG,True,True,Laghman,,AF07,Laghman,,,1,all,current,484952,1.0,2020-04-01,2020-05-31
AFG,True,True,Laghman,,AF07,Laghman,,,1,3+,current,145486,0.3,2020-04-01,2020-05-31
AFG,True,True,Laghman,,AF07,Laghman,,,1,1,current,145486,0.3,2020-04-01,2020-05-31
AFG,True,True,Laghman,,AF07,Laghman,,,1,2,current,193981,0.4,2020-04-01,2020-05-31
AFG,True,True,Laghman,,AF07,Laghman,,,1,3,current,121238,0.25,2020-04-01,2020-05-31
AFG,True,True,Laghman,,AF07,Laghman,,,1,4,current,24248,0.05,2020-04-01,2020-05-31
AFG,True,True,Laghman,,AF07,Laghman,,,1,5,current,0,0.0,2020-04-01,2020-05-31
AFG,True,True,Laghman,,AF07,Laghman,,,1,all,first projection,484952,1.0,2020-06-01,2020-11-30
AFG,True,True,Laghman,,AF07,Laghman,,,1,3+,first projection,121238,0.25,2020-06-01,2020-11-30
AFG,True,True,Laghman,,AF07,Laghman,,,1,1,first projection,169733,0.35,2020-06-01,2020-11-30
AFG,True,True,Laghman,,AF07,Laghman,,,1,2,first projection,193981,0.4,2020-06-01,2020-11-30
AFG,True,True,Laghman,,AF07,Laghman,,,1,3,first projection,96990,0.2,2020-06-01,2020-11-30
AFG,True,True,Laghman,,AF07,Laghman,,,1,4,first projection,24248,0.05,2020-06-01,2020-11-30
AFG,True,True,Laghman,,AF07,Laghman,,,1,5,first projection,0,0.0,2020-06-01,2020-11-30
AFG,True,True,Logar,,AF05,Logar,,,1,all,current,426821,1.0,2020-04-01,2020-05-31
AFG,True,True,Logar,,AF05,Logar,,,1,3+,current,128046,0.3,2020-04-01,2020-05-31
AFG,True,True,Logar,,AF05,Logar,,,1,1,current,128046,0.3,2020-04-01,2020-05-31
