category,subcategory,location_code,admin1_code,admin1_name,admin2_code,admin2_name,admin_level,hapi_updated_date
coordination-context,conflict-events,AFG,AF12,Paktika,AF1208,Gomal,2,2025-12-16
coordination-context,conflict-events,AFG,AF12,Paktika,AF1209,Jani Khel,2,2025-12-16
coordination-context,conflict-events,AFG,AF12,Paktika,AF1202,Mata Khan,2,2025-12-16
coordination-context,conflict-events,AFG,AF12,Paktika,AF1213,Nika,2,2025-12-16
coordination-context,conflict-events,AFG,AF12,Paktika,AF1206,Omna,2,2025-12-16
coordination-context,conflict-events,AFG,AF12,Paktika,AF1205,Sar Rawzah,2,2025-12-16
coordination-context,conflict-events,AFG,AF12,Paktika,AF1201,Sharan,2,2025-12-16
coordination-context,conflict-events,AFG,AF12,Paktika,AF1210,Surobi,2,2025-12-16
coordination-context,conflict-events,AFG,AF12,Paktika,AF1219,Turwo,2,2025-12-16
coordination-context,conflict-events,AFG,AF12,Paktika,AF1211,Urgun,2,2025-12-16
coordination-context,conflict-events,AFG,AF12,Paktika,AF1217,Wazakhah,2,2025-12-16
coordination-context,conflict-events,AFG,AF12,Paktika,AF1218,Wormamay,2,2025-12-16
coordination-context,conflict-events,AFG,AF12,Paktika,AF1204,Yahya Khel,2,2025-12-16
coordination-context,conflict-events,AFG,AF12,Paktika,AF1203,Yosuf Khel,2,2025-12-16
coordination-context,conflict-events,AFG,AF12,Paktika,AF1207,Zarghun Shahr,2,2025-12-16
coordination-context,conflict-events,AFG,AF12,Paktika,AF1212,Ziruk,2,2025-12-16
coordination-context,conflict-events,AFG,AF13,Paktya,AF1302,Ahmadaba,2,2025-12-16
coordination-context,conflict-events,AFG,AF13,Paktya,AF1310,Chamkani,2,2025-12-16
coordination-context,conflict-events,AFG,AF13,Paktya,AF1311,Dand Wa Patan,2,2025-12-16
coordination-context,conflict-events,AFG,AF13,Paktya,AF1301,Gardez,2,2025-12-16
coordination-context,conflict-events,AFG,AF13,Paktya,AF1307,Jaji,2,2025-12-16
coordination-context,conflict-events,AFG,AF13,Paktya,AF1309,Jani Khel,2,2025-12-16
coordination-context,conflict-events,AFG,AF13,Paktya,AF1308,Lija Ahmad Khel,2,2025-12-16
coordination-context,conflict-events,AFG,AF13,Paktya,AF1306,Sayed Karam,2,2025-12-16
coordination-context,conflict-events,AFG,AF13,Paktya,AF1304,Shawak,2,2025-12-16
coordination-context,conflict-events,AFG,AF13,Paktya,AF1305,Zadran,2,2025-12-16
coordination-context,conflict-events,AFG,AF13,Paktya,AF1303,Zurmat,2,2025-12-16
coordination-context,conflict-events,AFG,AF08,Panjsher,AF0805,Anawa,2,2025-12-16
coordination-context,conflict-events,AFG,AF08,Panjsher,AF0801,Bazarak,2,2025-12-16
coordination-context,conflict-events,AFG,AF08,Panjsher,AF0803,Dara,2,2025-12-16
coordination-context,conflict-events,AFG,AF08,Panjsher,AF0804,Khenj,2,2025-12-16
coordination-context,conflict-events,AFG,AF08,Panjsher,AF0807,Paryan,2,2025-12-16
coordination-context,conflict-events,AFG,AF08,Panjsher,AF0802,Rukha,2,2025-12-16
coordination-context,conflict-events,AFG,AF08,Panjsher,AF0806,Shutul,2,2025-12-16
coordination-context,conflict-events,AFG,AF03,Parwan,AF0302,Bagram,2,2025-12-16
coordination-context,conflict-events,AFG,AF03,Parwan,AF0301,Charikar,2,2025-12-16
coordination-context,conflict-events,AFG,AF03,Parwan,AF0307,Ghorband,2,2025-12-16
coordination-context,conflict-events,AFG,AF03,Parwan,AF0305,Jabal Saraj,2,2025-12-16
coordination-context,conflict-events,AFG,AF03,Parwan,AF0308,Koh-e-Safi,2,2025-12-16
coordination-context,conflict-events,AFG,AF03,Parwan,AF0306,Salang,2,2025-12-16
coordination-context,conflict-events,AFG,AF03,Parwan,AF0304,Sayed Khel,2,2025-12-16
coordination-context,conflict-events,AFG,AF03,Parwan,AF0310,Shekh Ali,2,2025-12-16
coordination-context,conflict-events,AFG,AF03,Parwan,AF0303,Shinwari,2,2025-12-16
coordination-context,conflict-events,AFG,AF03,Parwan,AF0309,Surkh-e-Parsa,2,2025-12-16
coordination-context,conflict-events,AFG,AF20,Samangan,AF2001,Aybak,2,2025-12-16
coordination-context,conflict-events,AFG,AF20,Samangan,AF2007,Dara-e-Suf-e-Bala,2,2025-12-16
coordination-context,conflict-events,AFG,AF20,Samangan,AF2006,Dara-e-Suf-e-Payin,2,2025-12-16
coordination-context,conflict-events,AFG,AF20,Samangan,AF2004,Feroz Nakhchir,2,2025-12-16
coordination-context,conflict-events,AFG,AF20,Samangan,AF2002,Hazrat-e-Sultan,2,2025-12-16
coordination-context,conflict-events,AFG,AF20,Samangan,AF2003,Khuram Wa Sarbagh,2,2025-12-16
coordination-context,conflict-events,AFG,AF20,Samangan,AF2005,Ruy-e-Duab,2,2025-12-16
coordination-context,conflict-events,AFG,AF22,Sar-e-Pul,AF2207,Balkhab,2,2025-12-16
coordination-context,conflict-events,AFG,AF22,Sar-e-Pul,AF2206,Gosfandi,2,2025-12-16
coordination-context,conflict-events,AFG,AF22,Sar-e-Pul,AF2203,Kohestanat,2,2025-12-16
coordination-context,conflict-events,AFG,AF22,Sar-e-Pul,AF2205,Sancharak,2,2025-12-16
coordination-context,conflict-events,AFG,AF22,Sar-e-Pul,AF2201,Sar-e-Pul,2,2025-12-16
coordination-context,conflict-events,AFG,AF22,Sar-e-Pul,AF2202,Sayad,2,2025-12-16
coordination-context,conflict-events,AFG,AF22,Sar-e-Pul,AF2204,Sozmaqala,2,2025-12-16
coordination-context,conflict-events,AFG,AF18,Takhar,AF1803,Baharak,2,2025-12-16
coordination-context,conflict-events,AFG,AF18,Takhar,AF1804,Bangi,2,2025-12-16
coordination-context,conflict-events,AFG,AF18,Takhar,AF1816,Chahab,2,2025-12-16
coordination-context,conflict-events,AFG,AF18,Takhar,AF1805,Chal,2,2025-12-16
coordination-context,conflict-events,AFG,AF18,Takhar,AF1815,Darqad,2,2025-12-16
coordination-context,conflict-events,AFG,AF18,Takhar,AF1812,Dasht-e-Qala,2,2025-12-16
coordination-context,conflict-events,AFG,AF18,Takhar,AF1811,Eshkmesh,2,2025-12-16
coordination-context,conflict-events,AFG,AF18,Takhar,AF1808,Farkhar,2,2025-12-16
coordination-context,conflict-events,AFG,AF18,Takhar,AF1802,Hazar Sumuch,2,2025-12-16
coordination-context,conflict-events,AFG,AF18,Takhar,AF1807,Kalafgan,2,2025-12-16
coordination-context,conflict-events,AFG,AF18,Takhar,AF1814,Khwaja Bahawuddin,2,2025-12-16
coordination-context,conflict-events,AFG,AF18,Takhar,AF1809,Khwaja Ghar,2,2025-12-16
coordination-context,conflict-events,AFG,AF18,Takhar,AF1806,Namak Ab,2,2025-12-16
coordination-context,conflict-events,AFG,AF18,Takhar,AF1810,Rostaq,2,2025-12-16
coordination-context,conflict-events,AFG,AF18,Takhar,AF1801,Taloqan,2,2025-12-16
coordination-context,conflict-events,AFG,AF18,Takhar,AF1813,Warsaj,2,2025-12-16
coordination-context,conflict-events,AFG,AF18,Takhar,AF1817,Yangi Qala,2,2025-12-16
coordination-context,conflict-events,AFG,AF25,Uruzgan,AF2503,Chora,2,2025-12-16
coordination-context,conflict-events,AFG,AF25,Uruzgan,AF2502,Dehrawud,2,2025-12-16
coordination-context,conflict-events,AFG,AF25,Uruzgan,AF2507,Gizab,2,2025-12-16
coordination-context,conflict-events,AFG,AF25,Uruzgan,AF2505,Khas Uruzgan,2,2025-12-16
coordination-context,conflict-events,AFG,AF25,Uruzgan,AF2504,Shahid-e-Hassas,2,2025-12-16
coordination-context,conflict-events,AFG,AF25,Uruzgan,AF2501,Tirinkot,2,2025-12-16
coordination-context,conflict-events,AFG,AF26,Zabul,AF2605,Arghandab,2,2025-12-16
coordination-context,conflict-events,AFG,AF26,Zabul,AF2608,Atghar,2,2025-12-16
coordination-context,conflict-events,AFG,AF26,Zabul,AF2607,Daychopan,2,2025-12-16
coordination-context,conflict-events,AFG,AF26,Zabul,AF2611,Kakar,2,2025-12-16
coordination-context,conflict-events,AFG,AF26,Zabul,AF2604,Mizan,2,2025-12-16
coordination-context,conflict-events,AFG,AF26,Zabul,AF2609,Nawbahar,2,2025-12-16
coordination-context,conflict-events,AFG,AF26,Zabul,AF2601,Qalat,2,2025-12-16
coordination-context,conflict-events,AFG,AF26,Zabul,AF2606,Shah Joi,2,2025-12-16
coordination-context,conflict-events,AFG,AF26,Zabul,AF2610,Shamul Zayi,2,2025-12-16
coordination-context,conflict-events,AFG,AF26,Zabul,AF2603,Shinkay,2,2025-12-16
coordination-context,conflict-events,AFG,AF26,Zabul,AF2602,Tarnak Wa Jaldak,2,2025-12-16
food-security-nutrition-poverty,food-prices-market-monitor,AFG,AF17,Badakhshan,AF1702,Argo,2,2025-12-16
food-security-nutrition-poverty,food-prices-market-monitor,AFG,AF17,Badakhshan,AF1701,Fayzabad,2,2025-12-16
food-security-nutrition-poverty,food-prices-market-monitor,AFG,AF31,Badghis,AF3106,Jawand,2,2025-12-16
food-security-nutrition-poverty,food-prices-market-monitor,AFG,AF09,Baghlan,AF0903,Doshi,2,2025-12-16
food-security-nutrition-poverty,food-prices-market-monitor,AFG,AF21,Balkh,AF2101,Mazar-e-Sharif,2,2025-12-16
food-security-nutrition-poverty,food-prices-market-monitor,AFG,AF21,Balkh,AF2102,Nahr-e-Shahi,2,2025-12-16
food-security-nutrition-poverty,food-prices-market-monitor,AFG,AF10,Bamyan,AF1001,Bamyan,2,2025-12-16
food-security-nutrition-poverty,food-prices-market-monitor,AFG,AF24,Daykundi,AF2401,Nili,2,2025-12-16
food-security-nutrition-poverty,food-prices-market-monitor,AFG,AF24,Daykundi,AF2402,Shahrestan,2,2025-12-16
food-security-nutrition-poverty,food-prices-market-monitor,AFG,AF33,Farah,AF3303,Khak-e-Safed,2,2025-12-16
food-security-nutrition-poverty,food-prices-market-monitor,AFG,AF29,Faryab,AF2903,Khwaja Sabz Posh,2,2025-12-16
food-security-nutrition-poverty,food-prices-market-monitor,AFG,AF29,Faryab,AF2901,Maymana,2,2025-12-16
food-security-nutrition-poverty,food-prices-market-monitor,AFG,AF11,Ghazni,AF1111,Qara Bagh,2,2025-12-16
food-security-nutrition-poverty,food-prices-market-monitor,AFG,AF23,Ghor,,,2,2025-12-16
food-security-nutrition-poverty,food-prices-market-monitor,AFG,AF30,Hilmand,AF3006,Garmser,2,2025-12-16
food-security-nutrition-poverty,food-prices-market-monitor,AFG,AF32,Hirat,AF3201,Hirat,2,2025-12-16
food-security-nutrition-poverty,food-prices-market-monitor,AFG,AF28,Jawzjan,AF2802,Khwaja Dukoh,2,2025-12-16
food-security-nutrition-poverty,food-prices-market-monitor,AFG,AF01,Kabul,AF0101,Kabul,2,2025-12-16
food-security-nutrition-poverty,food-prices-market-monitor,AFG,AF27,Kandahar,AF2701,Kandahar,2,2025-12-16
food-security-nutrition-poverty,food-prices-market-monitor,AFG,AF02,Kapisa,AF0205,Nijrab,2,2025-12-16
food-security-nutrition-poverty,food-prices-market-monitor,AFG,AF14,Khost,,,2,2025-12-16
food-security-nutrition-poverty,food-prices-market-monitor,AFG,AF15,Kunar,AF1503,Watapur,2,2025-12-16
food-security-nutrition-poverty,food-prices-market-monitor,AFG,AF19,Kunduz,AF1901,Kunduz,2,2025-12-16
food-security-nutrition-poverty,food-prices-market-monitor,AFG,AF07,Laghman,AF0703,Alishang,2,2025-12-16
food-security-nutrition-poverty,food-prices-market-monitor,AFG,AF05,Logar,AF0504,Khoshi,2,2025-12-16
food-security-nutrition-poverty,food-prices-market-monitor,AFG,AF04,Maidan Wardak,AF0407,Hesa-e-Awal-e-Behsud,2,2025-12-16
food-security-nutrition-poverty,food-prices-market-monitor,AFG,AF06,Nangarhar,AF0601,Jalalabad,2,2025-12-16
food-security-nutrition-poverty,food-prices-market-monitor,AFG,AF06,Nangarhar,AF0607,Rodat,2,2025-12-16
food-security-nutrition-poverty,food-prices-market-monitor,AFG,AF34,Nimroz,AF3404,Char Burjak,2,2025-12-16
food-security-nutrition-poverty,food-prices-market-monitor,AFG,AF16,Nuristan,AF1601,Parun,2,2025-12-16
food-security-nutrition-poverty,food-prices-market-monitor,AFG,AF12,Paktika,AF1208,Gomal,2,2025-12-16
food-security-nutrition-poverty,food-prices-market-monitor,AFG,AF13,Paktya,AF1306,Sayed Karam,2,2025-12-16
food-security-nutrition-poverty,food-prices-market-monitor,AFG,AF08,Panjsher,AF0804,Khenj,2,2025-12-16
food-security-nutrition-poverty,food-prices-market-monitor,AFG,AF03,Parwan,AF0303,Shinwari,2,2025-12-16
food-security-nutrition-poverty,food-prices-market-monitor,AFG,AF20,Samangan,AF2003,Khuram Wa Sarbagh,2,2025-12-16
food-security-nutrition-poverty,food-prices-market-monitor,AFG,AF22,Sar-e-Pul,AF2203,Kohestanat,2,2025-12-16
food-security-nutrition-poverty,food-prices-market-monitor,AFG,AF18,Takhar,AF1801,Taloqan,2,2025-12-16
food-security-nutrition-poverty,food-prices-market-monitor,AFG,AF25,Uruzgan,AF2503,Chora,2,2025-12-16
food-security-nutrition-poverty,food-prices-market-monitor,AFG,AF26,Zabul,AF2601,Qalat,2,2025-12-16
coordination-context,funding,AFG,,,,,0,2025-12-16
food-security-nutrition-poverty,food-security,AFG,AF17,Badakhshan,,,1,2025-12-16
food-security-nutrition-poverty,food-security,AFG,AF17,Badakhshan,,,2,2025-12-16
food-security-nutrition-poverty,food-security,AFG,AF31,Badghis,,,1,2025-12-16
food-security-nutrition-poverty,food-security,AFG,AF09,Baghlan,,,1,2025-12-16
food-security-nutrition-poverty,food-security,AFG,AF09,Baghlan,,,2,2025-12-16
food-security-nutrition-poverty,food-security,AFG,AF21,Balkh,,,1,2025-12-16
food-security-nutrition-poverty,food-security,AFG,AF10,Bamyan,,,1,2025-12-16
food-security-nutrition-poverty,food-security,AFG,AF24,Daykundi,,,1,2025-12-16
food-security-nutrition-poverty,food-security,AFG,AF33,Farah,,,1,2025-12-16
food-security-nutrition-poverty,food-security,AFG,AF29,Faryab,,,1,2025-12-16
food-security-nutrition-poverty,food-security,AFG,AF11,Ghazni,,,1,2025-12-16
food-security-nutrition-poverty,food-security,AFG,AF23,Ghor,,,1,2025-12-16
food-security-nutrition-poverty,food-security,AFG,AF30,Hilmand,,,1,2025-12-16
food-security-nutrition-poverty,food-security,AFG,AF32,Hirat,,,1,2025-12-16
food-security-nutrition-poverty,food-security,AFG,AF28,Jawzjan,,,1,2025-12-16
food-security-nutrition-poverty,food-security,AFG,AF01,Kabul,,,1,2025-12-16
food-security-nutrition-poverty,food-security,AFG,AF27,Kandahar,,,1,2025-12-16
food-security-nutrition-poverty,food-security,AFG,AF02,Kapisa,,,1,2025-12-16
food-security-nutrition-poverty,food-security,AFG,AF14,Khost,,,1,2025-12-16
food-security-nutrition-poverty,food-security,AFG,AF15,Kunar,,,1,2025-12-16
food-security-nutrition-poverty,food-security,AFG,AF15,Kunar,,,2,2025-12-16
food-security-nutrition-poverty,food-security,AFG,AF19,Kunduz,,,1,2025-12-16
food-security-nutrition-poverty,food-security,AFG,AF19,Kunduz,,,2,2025-12-16
food-security-nutrition-poverty,food-security,AFG,AF07,Laghman,,,1,2025-12-16
food-security-nutrition-poverty,food-security,AFG,AF05,Logar,,,1,2025-12-16
food-security-nutrition-poverty,food-security,AFG,AF04,Maidan Wardak,,,1,2025-12-16
food-security-nutrition-poverty,food-security,AFG,AF06,Nangarhar,,,1,2025-12-16
food-security-nutrition-poverty,food-security,AFG,AF06,Nangarhar,,,2,2025-12-16
food-security-nutrition-poverty,food-security,AFG,AF34,Nimroz,,,1,2025-12-16
food-security-nutrition-poverty,food-security,AFG,AF16,Nuristan,,,1,2025-12-16
food-security-nutrition-poverty,food-security,AFG,AF12,Paktika,,,1,2025-12-16
food-security-nutrition-poverty,food-security,AFG,AF13,Paktya,,,1,2025-12-16
food-security-nutrition-poverty,food-security,AFG,AF08,Panjsher,,,1,2025-12-16
food-security-nutrition-poverty,food-security,AFG,AF03,Parwan,,,1,2025-12-16
food-security-nutrition-poverty,food-security,AFG,AF20,Samangan,,,1,2025-12-16
food-security-nutrition-poverty,food-security,AFG,AF22,Sar-e-Pul,,,1,2025-12-16
food-security-nutrition-poverty,food-security,AFG,AF18,Takhar,,,1,2025-12-16
food-security-nutrition-poverty,food-security,AFG,AF18,Takhar,,,2,2025-12-16
food-security-nutrition-poverty,food-security,AFG,,,,,0,2025-12-16
food-security-nutrition-poverty,food-security,AFG,,,,,1,2025-12-16
food-security-nutrition-poverty,food-security,AFG,,,,,2,2025-12-16
food-security-nutrition-poverty,food-security,AFG,AF25,Uruzgan,,,1,2025-12-16
food-security-nutrition-poverty,food-security,AFG,AF26,Zabul,,,1,2025-12-16
coordination-context,national-risk,AFG,,,,,0,2025-12-16
