origin_location_code,origin_has_hrp,origin_in_gho,asylum_location_code,asylum_has_hrp,asylum_in_gho,population_group,gender,age_range,min_age,max_age,population,reference_period_start,reference_period_end
AFG,True,True,CHE,False,False,ASY,m,12-17,12,17,127,2020-01-01,2020-12-31
AFG,True,True,CHE,False,False,ASY,m,18-59,18,59,415,2020-01-01,2020-12-31
AFG,True,True,CHE,False,False,ASY,m,60+,60,None,0,2020-01-01,2020-12-31
AFG,True,True,CHE,False,False,ASY,m,all,None,None,629,2020-01-01,2020-12-31
AFG,True,True,CHE,False,False,ASY,all,all,None,None,844,2020-01-01,2020-12-31
AFG,True,True,CHE,False,False,REF,f,0-4,0,4,336,2020-01-01,2020-12-31
AFG,True,True,CHE,False,False,REF,f,5-11,5,11,549,2020-01-01,2020-12-31
AFG,True,True,CHE,False,False,REF,f,12-17,12,17,391,2020-01-01,2020-12-31
AFG,True,True,CHE,False,False,REF,f,18-59,18,59,1701,2020-01-01,2020-12-31
AFG,True,True,CHE,False,False,REF,f,60+,60,None,118,2020-01-01,2020-12-31
AFG,True,True,CHE,False,False,REF,f,all,None,None,3095,2020-01-01,2020-12-31
AFG,True,True,CHE,False,False,REF,m,0-4,0,4,364,2020-01-01,2020-12-31
AFG,True,True,CHE,False,False,REF,m,5-11,5,11,579,2020-01-01,2020-12-31
AFG,True,True,CHE,False,False,REF,m,12-17,12,17,852,2020-01-01,2020-12-31
AFG,True,True,CHE,False,False,REF,m,18-59,18,59,6583,2020-01-01,2020-12-31
AFG,True,True,CHE,False,False,REF,m,60+,60,None,112,2020-01-01,2020-12-31
AFG,True,True,CHE,False,False,REF,m,all,None,None,8490,2020-01-01,2020-12-31
AFG,True,True,CHE,False,False,REF,all,all,None,None,14523,2020-01-01,2020-12-31
AFG,True,True,CHL,False,True,ASY,f,0-4,0,4,0,2020-01-01,2020-12-31
AFG,True,True,CHL,False,True,ASY,f,5-11,5,11,0,2020-01-01,2020-12-31
AFG,True,True,CHL,False,True,ASY,f,12-17,12,17,0,2020-01-01,2020-12-31
AFG,True,True,CHL,False,True,ASY,f,18-59,18,59,0,2020-01-01,2020-12-31
AFG,True,True,CHL,False,True,ASY,f,60+,60,None,0,2020-01-01,2020-12-31
AFG,True,True,CHL,False,True,ASY,f,all,None,None,0,2020-01-01,2020-12-31
AFG,True,True,CHL,False,True,ASY,m,0-4,0,4,0,2020-01-01,2020-12-31
AFG,True,True,CHL,False,True,ASY,m,5-11,5,11,0,2020-01-01,2020-12-31
AFG,True,True,CHL,False,True,ASY,m,12-17,12,17,0,2020-01-01,2020-12-31
AFG,True,True,CHL,False,True,ASY,m,18-59,18,59,0,2020-01-01,2020-12-31
AFG,True,True,CHL,False,True,ASY,m,60+,60,None,0,2020-01-01,2020-12-31
AFG,True,True,CHL,False,True,ASY,m,all,None,None,0,2020-01-01,2020-12-31
AFG,True,True,CHL,False,True,ASY,all,all,None,None,13,2020-01-01,2020-12-31
AFG,True,True,CHL,False,True,REF,f,0-4,0,4,0,2020-01-01,2020-12-31
AFG,True,True,CHL,False,True,REF,f,5-11,5,11,0,2020-01-01,2020-12-31
AFG,True,True,CHL,False,True,REF,f,12-17,12,17,0,2020-01-01,2020-12-31
AFG,True,True,CHL,False,True,REF,f,18-59,18,59,0,2020-01-01,2020-12-31
AFG,True,True,CHL,False,True,REF,f,60+,60,None,0,2020-01-01,2020-12-31
AFG,True,True,CHL,False,True,REF,f,all,None,None,0,2020-01-01,2020-12-31
AFG,True,True,CHL,False,True,REF,m,0-4,0,4,0,2020-01-01,2020-12-31
AFG,True,True,CHL,False,True,REF,m,5-11,5,11,0,2020-01-01,2020-12-31
AFG,True,True,CHL,False,True,REF,m,12-17,12,17,0,2020-01-01,2020-12-31
AFG,True,True,CHL,False,True,REF,m,18-59,18,59,0,2020-01-01,2020-12-31
AFG,True,True,CHL,False,True,REF,m,60+,60,None,0,2020-01-01,2020-12-31
AFG,True,True,CHL,False,True,REF,m,all,None,None,0,2020-01-01,2020-12-31
AFG,True,True,CHL,False,True,REF,all,all,None,None,13,2020-01-01,2020-12-31
AFG,True,True,CHN,False,False,ASY,f,0-4,0,4,0,2020-01-01,2020-12-31
AFG,True,True,CHN,False,False,ASY,f,5-11,5,11,0,2020-01-01,2020-12-31
AFG,True,True,CHN,False,False,ASY,f,12-17,12,17,0,2020-01-01,2020-12-31
AFG,True,True,CHN,False,False,ASY,f,18-59,18,59,6,2020-01-01,2020-12-31
AFG,True,True,CHN,False,False,ASY,f,60+,60,None,0,2020-01-01,2020-12-31
AFG,True,True,CHN,False,False,ASY,f,all,None,None,6,2020-01-01,2020-12-31
AFG,True,True,CHN,False,False,ASY,m,0-4,0,4,0,2020-01-01,2020-12-31
AFG,True,True,CHN,False,False,ASY,m,5-11,5,11,6,2020-01-01,2020-12-31
AFG,True,True,CHN,False,False,ASY,m,12-17,12,17,0,2020-01-01,2020-12-31
AFG,True,True,CHN,False,False,ASY,m,18-59,18,59,0,2020-01-01,2020-12-31
AFG,True,True,CHN,False,False,ASY,m,60+,60,None,0,2020-01-01,2020-12-31
AFG,True,True,CHN,False,False,ASY,m,all,None,None,6,2020-01-01,2020-12-31
AFG,True,True,CHN,False,False,ASY,all,all,None,None,12,2020-01-01,2020-12-31
AFG,True,True,CHN,False,False,REF,f,0-4,0,4,0,2020-01-01,2020-12-31
AFG,True,True,CHN,False,False,REF,f,5-11,5,11,6,2020-01-01,2020-12-31
AFG,True,True,CHN,False,False,REF,f,12-17,12,17,0,2020-01-01,2020-12-31
AFG,True,True,CHN,False,False,REF,f,18-59,18,59,5,2020-01-01,2020-12-31
AFG,True,True,CHN,False,False,REF,f,60+,60,None,0,2020-01-01,2020-12-31
AFG,True,True,CHN,False,False,REF,f,all,None,None,11,2020-01-01,2020-12-31
AFG,True,True,CHN,False,False,REF,m,0-4,0,4,0,2020-01-01,2020-12-31
AFG,True,True,CHN,False,False,REF,m,5-11,5,11,0,2020-01-01,2020-12-31
AFG,True,True,CHN,False,False,REF,m,12-17,12,17,0,2020-01-01,2020-12-31
AFG,True,True,CHN,False,False,REF,m,18-59,18,59,9,2020-01-01,2020-12-31
AFG,True,True,CHN,False,False,REF,m,60+,60,None,0,2020-01-01,2020-12-31
AFG,True,True,CHN,False,False,REF,m,all,None,None,9,2020-01-01,2020-12-31
AFG,True,True,CHN,False,False,REF,all,all,None,None,20,2020-01-01,2020-12-31
AFG,True,True,COL,True,True,REF,f,0-4,0,4,0,2020-01-01,2020-12-31
AFG,True,True,COL,True,True,REF,f,5-11,5,11,0,2020-01-01,2020-12-31
AFG,True,True,COL,True,True,REF,f,12-17,12,17,0,2020-01-01,2020-12-31
AFG,True,True,COL,True,True,REF,f,18-59,18,59,0,2020-01-01,2020-12-31
AFG,True,True,COL,True,True,REF,f,60+,60,None,0,2020-01-01,2020-12-31
AFG,True,True,COL,True,True,REF,f,all,None,None,0,2020-01-01,2020-12-31
AFG,True,True,COL,True,True,REF,m,0-4,0,4,0,2020-01-01,2020-12-31
AFG,True,True,COL,True,True,REF,m,5-11,5,11,0,2020-01-01,2020-12-31
AFG,True,True,COL,True,True,REF,m,12-17,12,17,0,2020-01-01,2020-12-31
AFG,True,True,COL,True,True,REF,m,18-59,18,59,9,2020-01-01,2020-12-31
AFG,True,True,COL,True,True,REF,m,60+,60,None,0,2020-01-01,2020-12-31
AFG,True,True,COL,True,True,REF,m,all,None,None,9,2020-01-01,2020-12-31
AFG,True,True,COL,True,True,REF,all,all,None,None,9,2020-01-01,2020-12-31
AFG,True,True,CUB,False,False,REF,f,0-4,0,4,0,2020-01-01,2020-12-31
AFG,True,True,CUB,False,False,REF,f,5-11,5,11,0,2020-01-01,2020-12-31
AFG,True,True,CUB,False,False,REF,f,12-17,12,17,0,2020-01-01,2020-12-31
AFG,True,True,CUB,False,False,REF,f,18-59,18,59,8,2020-01-01,2020-12-31
AFG,True,True,CUB,False,False,REF,f,60+,60,None,0,2020-01-01,2020-12-31
AFG,True,True,CUB,False,False,REF,f,all,None,None,8,2020-01-01,2020-12-31
AFG,True,True,CUB,False,False,REF,m,0-4,0,4,0,2020-01-01,2020-12-31
AFG,True,True,CUB,False,False,REF,m,5-11,5,11,0,2020-01-01,2020-12-31
AFG,True,True,CUB,False,False,REF,m,12-17,12,17,5,2020-01-01,2020-12-31
AFG,True,True,CUB,False,False,REF,m,18-59,18,59,15,2020-01-01,2020-12-31
AFG,True,True,CUB,False,False,REF,m,60+,60,None,0,2020-01-01,2020-12-31
AFG,True,True,CUB,False,False,REF,m,all,None,None,20,2020-01-01,2020-12-31
AFG,True,True,CUB,False,False,REF,all,all,None,None,28,2020-01-01,2020-12-31
AFG,True,True,CYP,False,False,ASY,f,0-4,0,4,0,2020-01-01,2020-12-31
AFG,True,True,CYP,False,False,ASY,f,5-11,5,11,0,2020-01-01,2020-12-31
AFG,True,True,CYP,False,False,ASY,f,12-17,12,17,0,2020-01-01,2020-12-31
AFG,True,True,CYP,False,False,ASY,f,18-59,18,59,0,2020-01-01,2020-12-31
AFG,True,True,CYP,False,False,ASY,f,60+,60,None,0,2020-01-01,2020-12-31
AFG,True,True,CYP,False,False,ASY,f,all,None,None,5,2020-01-01,2020-12-31
AFG,True,True,CYP,False,False,ASY,m,0-4,0,4,0,2020-01-01,2020-12-31
AFG,True,True,CYP,False,False,ASY,m,5-11,5,11,0,2020-01-01,2020-12-31
AFG,True,True,CYP,False,False,ASY,m,12-17,12,17,0,2020-01-01,2020-12-31
AFG,True,True,CYP,False,False,ASY,m,18-59,18,59,0,2020-01-01,2020-12-31
AFG,True,True,CYP,False,False,ASY,m,60+,60,None,0,2020-01-01,2020-12-31
AFG,True,True,CYP,False,False,ASY,m,all,None,None,12,2020-01-01,2020-12-31
AFG,True,True,CYP,False,False,ASY,all,all,None,None,17,2020-01-01,2020-12-31
AFG,True,True,CYP,False,False,REF,f,0-4,0,4,0,2020-01-01,2020-12-31
AFG,True,True,CYP,False,False,REF,f,5-11,5,11,0,2020-01-01,2020-12-31
AFG,True,True,CYP,False,False,REF,f,12-17,12,17,0,2020-01-01,2020-12-31
AFG,True,True,CYP,False,False,REF,f,18-59,18,59,0,2020-01-01,2020-12-31
AFG,True,True,CYP,False,False,REF,f,60+,60,None,0,2020-01-01,2020-12-31
AFG,True,True,CYP,False,False,REF,f,all,None,None,0,2020-01-01,2020-12-31
AFG,True,True,CYP,False,False,REF,m,0-4,0,4,0,2020-01-01,2020-12-31
AFG,True,True,CYP,False,False,REF,m,5-11,5,11,0,2020-01-01,2020-12-31
AFG,True,True,CYP,False,False,REF,m,12-17,12,17,0,2020-01-01,2020-12-31
AFG,True,True,CYP,False,False,REF,m,18-59,18,59,0,2020-01-01,2020-12-31
AFG,True,True,CYP,False,False,REF,m,60+,60,None,0,2020-01-01,2020-12-31
AFG,True,True,CYP,False,False,REF,m,all,None,None,0,2020-01-01,2020-12-31
AFG,True,True,CYP,False,False,REF,all,all,None,None,16,2020-01-01,2020-12-31
AFG,True,True,CZE,False,True,ASY,f,0-4,0,4,0,2020-01-01,2020-12-31
AFG,True,True,CZE,False,True,ASY,f,5-11,5,11,0,2020-01-01,2020-12-31
AFG,True,True,CZE,False,True,ASY,f,12-17,12,17,0,2020-01-01,2020-12-31
AFG,True,True,CZE,False,True,ASY,f,18-59,18,59,0,2020-01-01,2020-12-31
AFG,True,True,CZE,False,True,ASY,f,60+,60,None,0,2020-01-01,2020-12-31
AFG,True,True,CZE,False,True,ASY,f,all,None,None,0,2020-01-01,2020-12-31
AFG,True,True,CZE,False,True,ASY,m,0-4,0,4,0,2020-01-01,2020-12-31
AFG,True,True,CZE,False,True,ASY,m,5-11,5,11,0,2020-01-01,2020-12-31
AFG,True,True,CZE,False,True,ASY,m,12-17,12,17,0,2020-01-01,2020-12-31
AFG,True,True,CZE,False,True,ASY,m,18-59,18,59,0,2020-01-01,2020-12-31
AFG,True,True,CZE,False,True,ASY,m,60+,60,None,0,2020-01-01,2020-12-31
AFG,True,True,CZE,False,True,ASY,m,all,None,None,5,2020-01-01,2020-12-31
AFG,True,True,CZE,False,True,ASY,all,all,None,None,5,2020-01-01,2020-12-31
AFG,True,True,CZE,False,True,REF,f,0-4,0,4,0,2020-01-01,2020-12-31
AFG,True,True,CZE,False,True,REF,f,5-11,5,11,0,2020-01-01,2020-12-31
AFG,True,True,CZE,False,True,REF,f,12-17,12,17,0,2020-01-01,2020-12-31
AFG,True,True,CZE,False,True,REF,f,18-59,18,59,0,2020-01-01,2020-12-31
AFG,True,True,CZE,False,True,REF,f,60+,60,None,0,2020-01-01,2020-12-31
AFG,True,True,CZE,False,True,REF,f,all,None,None,0,2020-01-01,2020-12-31
AFG,True,True,CZE,False,True,REF,m,0-4,0,4,0,2020-01-01,2020-12-31
AFG,True,True,CZE,False,True,REF,m,5-11,5,11,0,2020-01-01,2020-12-31
AFG,True,True,CZE,False,True,REF,m,12-17,12,17,0,2020-01-01,2020-12-31
AFG,True,True,CZE,False,True,REF,m,18-59,18,59,0,2020-01-01,2020-12-31
AFG,True,True,CZE,False,True,REF,m,60+,60,None,0,2020-01-01,2020-12-31
AFG,True,True,CZE,False,True,REF,m,all,None,None,0,2020-01-01,2020-12-31
AFG,True,True,CZE,False,True,REF,all,all,None,None,39,2020-01-01,2020-12-31
AFG,True,True,DEU,False,False,ASY,f,0-4,0,4,1237,2020-01-01,2020-12-31
AFG,True,True,DEU,False,False,ASY,f,5-11,5,11,1443,2020-01-01,2020-12-31
AFG,True,True,DEU,False,False,ASY,f,12-17,12,17,922,2020-01-01,2020-12-31
AFG,True,True,DEU,False,False,ASY,f,18-59,18,59,4263,2020-01-01,2020-12-31
AFG,True,True,DEU,False,False,ASY,f,60+,60,None,205,2020-01-01,2020-12-31
AFG,True,True,DEU,False,False,ASY,f,all,None,None,8070,2020-01-01,2020-12-31
AFG,True,True,DEU,False,False,ASY,m,0-4,0,4,1308,2020-01-01,2020-12-31
AFG,True,True,DEU,False,False,ASY,m,5-11,5,11,1659,2020-01-01,2020-12-31
AFG,True,True,DEU,False,False,ASY,m,12-17,12,17,1796,2020-01-01,2020-12-31
AFG,True,True,DEU,False,False,ASY,m,18-59,18,59,20007,2020-01-01,2020-12-31
AFG,True,True,DEU,False,False,ASY,m,60+,60,None,263,2020-01-01,2020-12-31
AFG,True,True,DEU,False,False,ASY,m,all,None,None,25033,2020-01-01,2020-12-31
AFG,True,True,DEU,False,False,ASY,all,all,None,None,33103,2020-01-01,2020-12-31
AFG,True,True,DEU,False,False,REF,f,0-4,0,4,5979,2020-01-01,2020-12-31
AFG,True,True,DEU,False,False,REF,f,5-11,5,11,10969,2020-01-01,2020-12-31
AFG,True,True,DEU,False,False,REF,f,12-17,12,17,7703,2020-01-01,2020-12-31
AFG,True,True,DEU,False,False,REF,f,18-59,18,59,33195,2020-01-01,2020-12-31
AFG,True,True,DEU,False,False,REF,f,60+,60,None,3833,2020-01-01,2020-12-31
AFG,True,True,DEU,False,False,REF,f,all,None,None,61679,2020-01-01,2020-12-31
AFG,True,True,DEU,False,False,REF,m,0-4,0,4,6325,2020-01-01,2020-12-31
AFG,True,True,DEU,False,False,REF,m,5-11,5,11,12021,2020-01-01,2020-12-31
AFG,True,True,DEU,False,False,REF,m,12-17,12,17,9587,2020-01-01,2020-12-31
AFG,True,True,DEU,False,False,REF,m,18-59,18,59,54962,2020-01-01,2020-12-31
AFG,True,True,DEU,False,False,REF,m,60+,60,None,3278,2020-01-01,2020-12-31
AFG,True,True,DEU,False,False,REF,m,all,None,None,86182,2020-01-01,2020-12-31
AFG,True,True,DEU,False,False,REF,all,all,None,None,147994,2020-01-01,2020-12-31
AFG,True,True,DNK,False,False,ASY,f,0-4,0,4,0,2020-01-01,2020-12-31
AFG,True,True,DNK,False,False,ASY,f,5-11,5,11,0,2020-01-01,2020-12-31
AFG,True,True,DNK,False,False,ASY,f,12-17,12,17,0,2020-01-01,2020-12-31
AFG,True,True,DNK,False,False,ASY,f,18-59,18,59,0,2020-01-01,2020-12-31
AFG,True,True,DNK,False,False,ASY,f,60+,60,None,0,2020-01-01,2020-12-31
AFG,True,True,DNK,False,False,ASY,f,all,None,None,38,2020-01-01,2020-12-31
AFG,True,True,DNK,False,False,ASY,m,0-4,0,4,0,2020-01-01,2020-12-31
AFG,True,True,DNK,False,False,ASY,m,5-11,5,11,0,2020-01-01,2020-12-31
AFG,True,True,DNK,False,False,ASY,m,12-17,12,17,0,2020-01-01,2020-12-31
AFG,True,True,DNK,False,False,ASY,m,18-59,18,59,0,2020-01-01,2020-12-31
AFG,True,True,DNK,False,False,ASY,m,60+,60,None,0,2020-01-01,2020-12-31
AFG,True,True,DNK,False,False,ASY,m,all,None,None,44,2020-01-01,2020-12-31
AFG,True,True,DNK,False,False,ASY,all,all,None,None,82,2020-01-01,2020-12-31
AFG,True,True,DNK,False,False,REF,f,0-4,0,4,0,2020-01-01,2020-12-31
AFG,True,True,DNK,False,False,REF,f,5-11,5,11,0,2020-01-01,2020-12-31
AFG,True,True,DNK,False,False,REF,f,12-17,12,17,0,2020-01-01,2020-12-31
AFG,True,True,DNK,False,False,REF,f,18-59,18,59,0,2020-01-01,2020-12-31
AFG,True,True,DNK,False,False,REF,f,60+,60,None,0,2020-01-01,2020-12-31
AFG,True,True,DNK,False,False,REF,f,all,None,None,0,2020-01-01,2020-12-31
AFG,True,True,DNK,False,False,REF,m,0-4,0,4,0,2020-01-01,2020-12-31
AFG,True,True,DNK,False,False,REF,m,5-11,5,11,0,2020-01-01,2020-12-31
AFG,True,True,DNK,False,False,REF,m,12-17,12,17,0,2020-01-01,2020-12-31
AFG,True,True,DNK,False,False,REF,m,18-59,18,59,0,2020-01-01,2020-12-31
AFG,True,True,DNK,False,False,REF,m,60+,60,None,0,2020-01-01,2020-12-31
AFG,True,True,DNK,False,False,REF,m,all,None,None,0,2020-01-01,2020-12-31
AFG,True,True,DNK,False,False,REF,all,all,None,None,2134,2020-01-01,2020-12-31
AFG,True,True,DOM,False,True,ASY,f,0-4,0,4,0,2020-01-01,2020-12-31
AFG,True,True,DOM,False,True,ASY,f,5-11,5,11,0,2020-01-01,2020-12-31
AFG,True,True,DOM,False,True,ASY,f,12-17,12,17,0,2020-01-01,2020-12-31
AFG,True,True,DOM,False,True,ASY,f,18-59,18,59,0,2020-01-01,2020-12-31
AFG,True,True,DOM,False,True,ASY,f,60+,60,None,0,2020-01-01,2020-12-31
AFG,True,True,DOM,False,True,ASY,f,all,None,None,0,2020-01-01,2020-12-31
AFG,True,True,DOM,False,True,ASY,m,0-4,0,4,0,2020-01-01,2020-12-31
AFG,True,True,DOM,False,True,ASY,m,5-11,5,11,0,2020-01-01,2020-12-31
AFG,True,True,DOM,False,True,ASY,m,12-17,12,17,0,2020-01-01,2020-12-31
AFG,True,True,DOM,False,True,ASY,m,18-59,18,59,8,2020-01-01,2020-12-31
AFG,True,True,DOM,False,True,ASY,m,60+,60,None,0,2020-01-01,2020-12-31
AFG,True,True,DOM,False,True,ASY,m,all,None,None,8,2020-01-01,2020-12-31
AFG,True,True,DOM,False,True,ASY,all,all,None,None,8,2020-01-01,2020-12-31
AFG,True,True,ECU,False,True,ASY,f,0-4,0,4,0,2020-01-01,2020-12-31
AFG,True,True,ECU,False,True,ASY,f,5-11,5,11,0,2020-01-01,2020-12-31
AFG,True,True,ECU,False,True,ASY,f,12-17,12,17,0,2020-01-01,2020-12-31
AFG,True,True,ECU,False,True,ASY,f,18-59,18,59,0,2020-01-01,2020-12-31
AFG,True,True,ECU,False,True,ASY,f,60+,60,None,0,2020-01-01,2020-12-31
AFG,True,True,ECU,False,True,ASY,f,all,None,None,0,2020-01-01,2020-12-31
AFG,True,True,ECU,False,True,ASY,m,0-4,0,4,0,2020-01-01,2020-12-31
AFG,True,True,ECU,False,True,ASY,m,5-11,5,11,0,2020-01-01,2020-12-31
AFG,True,True,ECU,False,True,ASY,m,12-17,12,17,0,2020-01-01,2020-12-31
AFG,True,True,ECU,False,True,ASY,m,18-59,18,59,5,2020-01-01,2020-12-31
AFG,True,True,ECU,False,True,ASY,m,60+,60,None,0,2020-01-01,2020-12-31
AFG,True,True,ECU,False,True,ASY,m,all,None,None,5,2020-01-01,2020-12-31
AFG,True,True,ECU,False,True,ASY,all,all,None,None,5,2020-01-01,2020-12-31
AFG,True,True,ECU,False,True,REF,f,0-4,0,4,0,2020-01-01,2020-12-31
AFG,True,True,ECU,False,True,REF,f,5-11,5,11,5,2020-01-01,2020-12-31
AFG,True,True,ECU,False,True,REF,f,12-17,12,17,5,2020-01-01,2020-12-31
AFG,True,True,ECU,False,True,REF,f,18-59,18,59,54,2020-01-01,2020-12-31
AFG,True,True,ECU,False,True,REF,f,60+,60,None,6,2020-01-01,2020-12-31
AFG,True,True,ECU,False,True,REF,f,all,None,None,70,2020-01-01,2020-12-31
AFG,True,True,ECU,False,True,REF,m,0-4,0,4,0,2020-01-01,2020-12-31
AFG,True,True,ECU,False,True,REF,m,5-11,5,11,7,2020-01-01,2020-12-31
AFG,True,True,ECU,False,True,REF,m,12-17,12,17,8,2020-01-01,2020-12-31
AFG,True,True,ECU,False,True,REF,m,18-59,18,59,54,2020-01-01,2020-12-31
AFG,True,True,ECU,False,True,REF,m,60+,60,None,7,2020-01-01,2020-12-31
AFG,True,True,ECU,False,True,REF,m,all,None,None,76,2020-01-01,2020-12-31
AFG,True,True,ECU,False,True,REF,all,all,None,None,146,2020-01-01,2020-12-31
AFG,True,True,EGY,False,True,ASY,f,0-4,0,4,5,2020-01-01,2020-12-31
AFG,True,True,EGY,False,True,ASY,f,5-11,5,11,6,2020-01-01,2020-12-31
AFG,True,True,EGY,False,True,ASY,f,12-17,12,17,0,2020-01-01,2020-12-31
AFG,True,True,EGY,False,True,ASY,f,18-59,18,59,11,2020-01-01,2020-12-31
AFG,True,True,EGY,False,True,ASY,f,60+,60,None,0,2020-01-01,2020-12-31
AFG,True,True,EGY,False,True,ASY,f,all,None,None,22,2020-01-01,2020-12-31
AFG,True,True,EGY,False,True,ASY,m,0-4,0,4,0,2020-01-01,2020-12-31
AFG,True,True,EGY,False,True,ASY,m,5-11,5,11,5,2020-01-01,2020-12-31
AFG,True,True,EGY,False,True,ASY,m,12-17,12,17,5,2020-01-01,2020-12-31
AFG,True,True,EGY,False,True,ASY,m,18-59,18,59,12,2020-01-01,2020-12-31
AFG,True,True,EGY,False,True,ASY,m,60+,60,None,0,2020-01-01,2020-12-31
AFG,True,True,EGY,False,True,ASY,m,all,None,None,22,2020-01-01,2020-12-31
AFG,True,True,EGY,False,True,ASY,all,all,None,None,44,2020-01-01,2020-12-31
AFG,True,True,EGY,False,True,REF,f,0-4,0,4,0,2020-01-01,2020-12-31
AFG,True,True,EGY,False,True,REF,f,5-11,5,11,5,2020-01-01,2020-12-31
AFG,True,True,EGY,False,True,REF,f,12-17,12,17,0,2020-01-01,2020-12-31
AFG,True,True,EGY,False,True,REF,f,18-59,18,59,8,2020-01-01,2020-12-31
AFG,True,True,EGY,False,True,REF,f,60+,60,None,0,2020-01-01,2020-12-31
AFG,True,True,EGY,False,True,REF,f,all,None,None,13,2020-01-01,2020-12-31
AFG,True,True,EGY,False,True,REF,m,0-4,0,4,5,2020-01-01,2020-12-31
AFG,True,True,EGY,False,True,REF,m,5-11,5,11,0,2020-01-01,2020-12-31
AFG,True,True,EGY,False,True,REF,m,12-17,12,17,8,2020-01-01,2020-12-31
AFG,True,True,EGY,False,True,REF,m,18-59,18,59,8,2020-01-01,2020-12-31
AFG,True,True,EGY,False,True,REF,m,60+,60,None,0,2020-01-01,2020-12-31
AFG,True,True,EGY,False,True,REF,m,all,None,None,21,2020-01-01,2020-12-31
AFG,True,True,EGY,False,True,REF,all,all,None,None,34,2020-01-01,2020-12-31
AFG,True,True,ESP,False,False,ASY,f,0-4,0,4,0,2020-01-01,2020-12-31
AFG,True,True,ESP,False,False,ASY,f,5-11,5,11,0,2020-01-01,2020-12-31
AFG,True,True,ESP,False,False,ASY,f,12-17,12,17,0,2020-01-01,2020-12-31
AFG,True,True,ESP,False,False,ASY,f,18-59,18,59,0,2020-01-01,2020-12-31
AFG,True,True,ESP,False,False,ASY,f,60+,60,None,0,2020-01-01,2020-12-31
AFG,True,True,ESP,False,False,ASY,f,all,None,None,83,2020-01-01,2020-12-31
AFG,True,True,ESP,False,False,ASY,m,0-4,0,4,0,2020-01-01,2020-12-31
AFG,True,True,ESP,False,False,ASY,m,5-11,5,11,0,2020-01-01,2020-12-31
AFG,True,True,ESP,False,False,ASY,m,12-17,12,17,0,2020-01-01,2020-12-31
AFG,True,True,ESP,False,False,ASY,m,18-59,18,59,0,2020-01-01,2020-12-31
AFG,True,True,ESP,False,False,ASY,m,60+,60,None,0,2020-01-01,2020-12-31
AFG,True,True,ESP,False,False,ASY,m,all,None,None,102,2020-01-01,2020-12-31
AFG,True,True,ESP,False,False,ASY,all,all,None,None,185,2020-01-01,2020-12-31
AFG,True,True,ESP,False,False,REF,f,0-4,0,4,0,2020-01-01,2020-12-31
AFG,True,True,ESP,False,False,REF,f,5-11,5,11,0,2020-01-01,2020-12-31
AFG,True,True,ESP,False,False,REF,f,12-17,12,17,0,2020-01-01,2020-12-31
AFG,True,True,ESP,False,False,REF,f,18-59,18,59,0,2020-01-01,2020-12-31
AFG,True,True,ESP,False,False,REF,f,60+,60,None,0,2020-01-01,2020-12-31
AFG,True,True,ESP,False,False,REF,f,all,None,None,0,2020-01-01,2020-12-31
AFG,True,True,ESP,False,False,REF,m,0-4,0,4,0,2020-01-01,2020-12-31
AFG,True,True,ESP,False,False,REF,m,5-11,5,11,0,2020-01-01,2020-12-31
AFG,True,True,ESP,False,False,REF,m,12-17,12,17,0,2020-01-01,2020-12-31
AFG,True,True,ESP,False,False,REF,m,18-59,18,59,0,2020-01-01,2020-12-31
AFG,True,True,ESP,False,False,REF,m,60+,60,None,0,2020-01-01,2020-12-31
AFG,True,True,ESP,False,False,REF,m,all,None,None,0,2020-01-01,2020-12-31
AFG,True,True,ESP,False,False,REF,all,all,None,None,468,2020-01-01,2020-12-31
AFG,True,True,FIN,False,False,ASY,f,0-4,0,4,0,2020-01-01,2020-12-31
AFG,True,True,FIN,False,False,ASY,f,5-11,5,11,0,2020-01-01,2020-12-31
AFG,True,True,FIN,False,False,ASY,f,12-17,12,17,0,2020-01-01,2020-12-31
AFG,True,True,FIN,False,False,ASY,f,18-59,18,59,0,2020-01-01,2020-12-31
AFG,True,True,FIN,False,False,ASY,f,60+,60,None,0,2020-01-01,2020-12-31
AFG,True,True,FIN,False,False,ASY,f,all,None,None,260,2020-01-01,2020-12-31
AFG,True,True,FIN,False,False,ASY,m,0-4,0,4,0,2020-01-01,2020-12-31
AFG,True,True,FIN,False,False,ASY,m,5-11,5,11,0,2020-01-01,2020-12-31
AFG,True,True,FIN,False,False,ASY,m,12-17,12,17,0,2020-01-01,2020-12-31
AFG,True,True,FIN,False,False,ASY,m,18-59,18,59,0,2020-01-01,2020-12-31
AFG,True,True,FIN,False,False,ASY,m,60+,60,None,0,2020-01-01,2020-12-31
AFG,True,True,FIN,False,False,ASY,m,all,None,None,668,2020-01-01,2020-12-31
AFG,True,True,FIN,False,False,ASY,all,all,None,None,928,2020-01-01,2020-12-31
AFG,True,True,FIN,False,False,REF,f,0-4,0,4,0,2020-01-01,2020-12-31
AFG,True,True,FIN,False,False,REF,f,5-11,5,11,0,2020-01-01,2020-12-31
AFG,True,True,FIN,False,False,REF,f,12-17,12,17,0,2020-01-01,2020-12-31
AFG,True,True,FIN,False,False,REF,f,18-59,18,59,0,2020-01-01,2020-12-31
AFG,True,True,FIN,False,False,REF,f,60+,60,None,0,2020-01-01,2020-12-31
