location_code,has_hrp,in_gho,provider_admin1_name,provider_admin2_name,admin1_code,admin1_name,admin2_code,admin2_name,admin_level,operation,assessment_type,population,reporting_round,reference_period_start,reference_period_end
AFG,True,True,Kabul,Kalakan,AF01,Kabul,AF0110,Kalakan,2,Returns and displacement in Afghanistan,BA,1314,8,2019-06-30,2019-06-30
AFG,True,True,Kabul,Kalakan,AF01,Kabul,AF0110,Kalakan,2,Returns and displacement in Afghanistan,BA,1825,9,2019-12-31,2019-12-31
AFG,True,True,Kabul,Kalakan,AF01,Kabul,AF0110,Kalakan,2,Returns and displacement in Afghanistan,BA,2245,10,2020-06-30,2020-06-30
AFG,True,True,Kabul,Kalakan,AF01,Kabul,AF0110,Kalakan,2,Returns and displacement in Afghanistan,BA,2372,11,2020-12-31,2020-12-31
AFG,True,True,Kabul,Kalakan,AF01,Kabul,AF0110,Kalakan,2,Returns and displacement in Afghanistan,BA,2679,12,2021-03-30,2021-03-30
AFG,True,True,Kabul,Kalakan,AF01,Kabul,AF0110,Kalakan,2,Returns and displacement in Afghanistan,BA,2987,13,2021-06-30,2021-06-30
AFG,True,True,Kabul,Kalakan,AF01,Kabul,AF0110,Kalakan,2,Returns and displacement in Afghanistan,BA,3103,14,2021-12-31,2021-12-31
AFG,True,True,Kabul,Kalakan,AF01,Kabul,AF0110,Kalakan,2,Returns and displacement in Afghanistan,BA,2899,15,2022-04-30,2022-04-30
AFG,True,True,Kabul,Kalakan,AF01,Kabul,AF0110,Kalakan,2,Returns and displacement in Afghanistan,BA,3116,16,2022-12-31,2022-12-31
AFG,True,True,Kabul,Guldara,AF01,Kabul,AF0111,Guldara,2,Returns and displacement in Afghanistan,BA,35,2,2017-06-30,2017-06-30
AFG,True,True,Kabul,Guldara,AF01,Kabul,AF0111,Guldara,2,Returns and displacement in Afghanistan,BA,203,3,2017-12-31,2017-12-31
AFG,True,True,Kabul,Guldara,AF01,Kabul,AF0111,Guldara,2,Returns and displacement in Afghanistan,BA,21,4,2018-03-30,2018-03-30
AFG,True,True,Kabul,Guldara,AF01,Kabul,AF0111,Guldara,2,Returns and displacement in Afghanistan,BA,525,5,2018-06-30,2018-06-30
AFG,True,True,Kabul,Guldara,AF01,Kabul,AF0111,Guldara,2,Returns and displacement in Afghanistan,BA,525,6,2018-09-30,2018-09-30
AFG,True,True,Kabul,Guldara,AF01,Kabul,AF0111,Guldara,2,Returns and displacement in Afghanistan,BA,525,7,2018-12-31,2018-12-31
AFG,True,True,Kabul,Guldara,AF01,Kabul,AF0111,Guldara,2,Returns and displacement in Afghanistan,BA,455,8,2019-06-30,2019-06-30
AFG,True,True,Kabul,Guldara,AF01,Kabul,AF0111,Guldara,2,Returns and displacement in Afghanistan,BA,371,9,2019-12-31,2019-12-31
AFG,True,True,Kabul,Guldara,AF01,Kabul,AF0111,Guldara,2,Returns and displacement in Afghanistan,BA,371,10,2020-06-30,2020-06-30
AFG,True,True,Kabul,Guldara,AF01,Kabul,AF0111,Guldara,2,Returns and displacement in Afghanistan,BA,609,11,2020-12-31,2020-12-31
AFG,True,True,Kabul,Guldara,AF01,Kabul,AF0111,Guldara,2,Returns and displacement in Afghanistan,BA,1260,12,2021-03-30,2021-03-30
AFG,True,True,Kabul,Guldara,AF01,Kabul,AF0111,Guldara,2,Returns and displacement in Afghanistan,BA,1953,13,2021-06-30,2021-06-30
AFG,True,True,Kabul,Guldara,AF01,Kabul,AF0111,Guldara,2,Returns and displacement in Afghanistan,BA,4817,14,2021-12-31,2021-12-31
AFG,True,True,Kabul,Guldara,AF01,Kabul,AF0111,Guldara,2,Returns and displacement in Afghanistan,BA,4572,15,2022-04-30,2022-04-30
AFG,True,True,Kabul,Guldara,AF01,Kabul,AF0111,Guldara,2,Returns and displacement in Afghanistan,BA,4643,16,2022-12-31,2022-12-31
AFG,True,True,Kabul,Farza,AF01,Kabul,AF0112,Farza,2,Returns and displacement in Afghanistan,BA,210,2,2017-06-30,2017-06-30
AFG,True,True,Kabul,Farza,AF01,Kabul,AF0112,Farza,2,Returns and displacement in Afghanistan,BA,340,3,2017-12-31,2017-12-31
AFG,True,True,Kabul,Farza,AF01,Kabul,AF0112,Farza,2,Returns and displacement in Afghanistan,BA,329,4,2018-03-30,2018-03-30
AFG,True,True,Kabul,Farza,AF01,Kabul,AF0112,Farza,2,Returns and displacement in Afghanistan,BA,797,5,2018-06-30,2018-06-30
AFG,True,True,Kabul,Farza,AF01,Kabul,AF0112,Farza,2,Returns and displacement in Afghanistan,BA,951,6,2018-09-30,2018-09-30
AFG,True,True,Kabul,Farza,AF01,Kabul,AF0112,Farza,2,Returns and displacement in Afghanistan,BA,951,7,2018-12-31,2018-12-31
AFG,True,True,Kabul,Farza,AF01,Kabul,AF0112,Farza,2,Returns and displacement in Afghanistan,BA,1098,8,2019-06-30,2019-06-30
AFG,True,True,Kabul,Farza,AF01,Kabul,AF0112,Farza,2,Returns and displacement in Afghanistan,BA,1318,9,2019-12-31,2019-12-31
AFG,True,True,Kabul,Farza,AF01,Kabul,AF0112,Farza,2,Returns and displacement in Afghanistan,BA,1685,10,2020-06-30,2020-06-30
AFG,True,True,Kabul,Farza,AF01,Kabul,AF0112,Farza,2,Returns and displacement in Afghanistan,BA,1937,11,2020-12-31,2020-12-31
AFG,True,True,Kabul,Farza,AF01,Kabul,AF0112,Farza,2,Returns and displacement in Afghanistan,BA,2345,12,2021-03-30,2021-03-30
AFG,True,True,Kabul,Farza,AF01,Kabul,AF0112,Farza,2,Returns and displacement in Afghanistan,BA,2686,13,2021-06-30,2021-06-30
AFG,True,True,Kabul,Farza,AF01,Kabul,AF0112,Farza,2,Returns and displacement in Afghanistan,BA,3329,14,2021-12-31,2021-12-31
AFG,True,True,Kabul,Farza,AF01,Kabul,AF0112,Farza,2,Returns and displacement in Afghanistan,BA,1352,15,2022-04-30,2022-04-30
AFG,True,True,Kabul,Farza,AF01,Kabul,AF0112,Farza,2,Returns and displacement in Afghanistan,BA,1699,16,2022-12-31,2022-12-31
AFG,True,True,Kabul,Estalef,AF01,Kabul,AF0113,Estalef,2,Returns and displacement in Afghanistan,BA,70,2,2017-06-30,2017-06-30
AFG,True,True,Kabul,Estalef,AF01,Kabul,AF0113,Estalef,2,Returns and displacement in Afghanistan,BA,363,3,2017-12-31,2017-12-31
AFG,True,True,Kabul,Estalef,AF01,Kabul,AF0113,Estalef,2,Returns and displacement in Afghanistan,BA,353,4,2018-03-30,2018-03-30
AFG,True,True,Kabul,Estalef,AF01,Kabul,AF0113,Estalef,2,Returns and displacement in Afghanistan,BA,357,5,2018-06-30,2018-06-30
AFG,True,True,Kabul,Estalef,AF01,Kabul,AF0113,Estalef,2,Returns and displacement in Afghanistan,BA,814,6,2018-09-30,2018-09-30
AFG,True,True,Kabul,Estalef,AF01,Kabul,AF0113,Estalef,2,Returns and displacement in Afghanistan,BA,814,7,2018-12-31,2018-12-31
AFG,True,True,Kabul,Estalef,AF01,Kabul,AF0113,Estalef,2,Returns and displacement in Afghanistan,BA,1036,8,2019-06-30,2019-06-30
AFG,True,True,Kabul,Estalef,AF01,Kabul,AF0113,Estalef,2,Returns and displacement in Afghanistan,BA,1215,9,2019-12-31,2019-12-31
AFG,True,True,Kabul,Estalef,AF01,Kabul,AF0113,Estalef,2,Returns and displacement in Afghanistan,BA,1621,10,2020-06-30,2020-06-30
AFG,True,True,Kabul,Estalef,AF01,Kabul,AF0113,Estalef,2,Returns and displacement in Afghanistan,BA,2588,11,2020-12-31,2020-12-31
AFG,True,True,Kabul,Estalef,AF01,Kabul,AF0113,Estalef,2,Returns and displacement in Afghanistan,BA,2623,12,2021-03-30,2021-03-30
AFG,True,True,Kabul,Estalef,AF01,Kabul,AF0113,Estalef,2,Returns and displacement in Afghanistan,BA,2791,13,2021-06-30,2021-06-30
AFG,True,True,Kabul,Estalef,AF01,Kabul,AF0113,Estalef,2,Returns and displacement in Afghanistan,BA,4168,14,2021-12-31,2021-12-31
AFG,True,True,Kabul,Estalef,AF01,Kabul,AF0113,Estalef,2,Returns and displacement in Afghanistan,BA,2644,15,2022-04-30,2022-04-30
AFG,True,True,Kabul,Estalef,AF01,Kabul,AF0113,Estalef,2,Returns and displacement in Afghanistan,BA,2868,16,2022-12-31,2022-12-31
AFG,True,True,Kabul,Qara Bagh,AF01,Kabul,AF0114,Qara Bagh,2,Returns and displacement in Afghanistan,BA,6611,2,2017-06-30,2017-06-30
AFG,True,True,Kabul,Qara Bagh,AF01,Kabul,AF0114,Qara Bagh,2,Returns and displacement in Afghanistan,BA,211,3,2017-12-31,2017-12-31
AFG,True,True,Kabul,Qara Bagh,AF01,Kabul,AF0114,Qara Bagh,2,Returns and displacement in Afghanistan,BA,173,4,2018-03-30,2018-03-30
AFG,True,True,Kabul,Qara Bagh,AF01,Kabul,AF0114,Qara Bagh,2,Returns and displacement in Afghanistan,BA,644,5,2018-06-30,2018-06-30
AFG,True,True,Kabul,Qara Bagh,AF01,Kabul,AF0114,Qara Bagh,2,Returns and displacement in Afghanistan,BA,1165,6,2018-09-30,2018-09-30
AFG,True,True,Kabul,Qara Bagh,AF01,Kabul,AF0114,Qara Bagh,2,Returns and displacement in Afghanistan,BA,1165,7,2018-12-31,2018-12-31
AFG,True,True,Kabul,Qara Bagh,AF01,Kabul,AF0114,Qara Bagh,2,Returns and displacement in Afghanistan,BA,1564,8,2019-06-30,2019-06-30
AFG,True,True,Kabul,Qara Bagh,AF01,Kabul,AF0114,Qara Bagh,2,Returns and displacement in Afghanistan,BA,2089,9,2019-12-31,2019-12-31
AFG,True,True,Kabul,Qara Bagh,AF01,Kabul,AF0114,Qara Bagh,2,Returns and displacement in Afghanistan,BA,2247,10,2020-06-30,2020-06-30
AFG,True,True,Kabul,Qara Bagh,AF01,Kabul,AF0114,Qara Bagh,2,Returns and displacement in Afghanistan,BA,3400,11,2020-12-31,2020-12-31
AFG,True,True,Kabul,Qara Bagh,AF01,Kabul,AF0114,Qara Bagh,2,Returns and displacement in Afghanistan,BA,3533,12,2021-03-30,2021-03-30
AFG,True,True,Kabul,Qara Bagh,AF01,Kabul,AF0114,Qara Bagh,2,Returns and displacement in Afghanistan,BA,4688,13,2021-06-30,2021-06-30
AFG,True,True,Kabul,Qara Bagh,AF01,Kabul,AF0114,Qara Bagh,2,Returns and displacement in Afghanistan,BA,5800,14,2021-12-31,2021-12-31
AFG,True,True,Kabul,Qara Bagh,AF01,Kabul,AF0114,Qara Bagh,2,Returns and displacement in Afghanistan,BA,7479,15,2022-04-30,2022-04-30
AFG,True,True,Kabul,Qara Bagh,AF01,Kabul,AF0114,Qara Bagh,2,Returns and displacement in Afghanistan,BA,9832,16,2022-12-31,2022-12-31
AFG,True,True,Kabul,Surobi,AF01,Kabul,AF0115,Surobi,2,Returns and displacement in Afghanistan,BA,8372,2,2017-06-30,2017-06-30
AFG,True,True,Kabul,Surobi,AF01,Kabul,AF0115,Surobi,2,Returns and displacement in Afghanistan,BA,8544,3,2017-12-31,2017-12-31
AFG,True,True,Kabul,Surobi,AF01,Kabul,AF0115,Surobi,2,Returns and displacement in Afghanistan,BA,13398,4,2018-03-30,2018-03-30
AFG,True,True,Kabul,Surobi,AF01,Kabul,AF0115,Surobi,2,Returns and displacement in Afghanistan,BA,13286,5,2018-06-30,2018-06-30
AFG,True,True,Kabul,Surobi,AF01,Kabul,AF0115,Surobi,2,Returns and displacement in Afghanistan,BA,13909,6,2018-09-30,2018-09-30
AFG,True,True,Kabul,Surobi,AF01,Kabul,AF0115,Surobi,2,Returns and displacement in Afghanistan,BA,13909,7,2018-12-31,2018-12-31
AFG,True,True,Kabul,Surobi,AF01,Kabul,AF0115,Surobi,2,Returns and displacement in Afghanistan,BA,16093,8,2019-06-30,2019-06-30
AFG,True,True,Kabul,Surobi,AF01,Kabul,AF0115,Surobi,2,Returns and displacement in Afghanistan,BA,16123,9,2019-12-31,2019-12-31
AFG,True,True,Kabul,Surobi,AF01,Kabul,AF0115,Surobi,2,Returns and displacement in Afghanistan,BA,17784,10,2020-06-30,2020-06-30
AFG,True,True,Kabul,Surobi,AF01,Kabul,AF0115,Surobi,2,Returns and displacement in Afghanistan,BA,18519,11,2020-12-31,2020-12-31
AFG,True,True,Kabul,Surobi,AF01,Kabul,AF0115,Surobi,2,Returns and displacement in Afghanistan,BA,23507,12,2021-03-30,2021-03-30
AFG,True,True,Kabul,Surobi,AF01,Kabul,AF0115,Surobi,2,Returns and displacement in Afghanistan,BA,29786,13,2021-06-30,2021-06-30
AFG,True,True,Kabul,Surobi,AF01,Kabul,AF0115,Surobi,2,Returns and displacement in Afghanistan,BA,37852,14,2021-12-31,2021-12-31
AFG,True,True,Kabul,Surobi,AF01,Kabul,AF0115,Surobi,2,Returns and displacement in Afghanistan,BA,40086,15,2022-04-30,2022-04-30
AFG,True,True,Kabul,Surobi,AF01,Kabul,AF0115,Surobi,2,Returns and displacement in Afghanistan,BA,44738,16,2022-12-31,2022-12-31
AFG,True,True,Kapisa,,AF02,Kapisa,,,1,Returns and displacement in Afghanistan,BA,17162,6,2018-09-30,2018-09-30
AFG,True,True,Kapisa,,AF02,Kapisa,,,1,Returns and displacement in Afghanistan,BA,17162,7,2018-12-31,2018-12-31
AFG,True,True,Kapisa,,AF02,Kapisa,,,1,Returns and displacement in Afghanistan,BA,17267,8,2019-06-30,2019-06-30
AFG,True,True,Kapisa,,AF02,Kapisa,,,1,Returns and displacement in Afghanistan,BA,17267,9,2019-12-31,2019-12-31
AFG,True,True,Kapisa,,AF02,Kapisa,,,1,Returns and displacement in Afghanistan,BA,62489,10,2020-06-30,2020-06-30
AFG,True,True,Kapisa,,AF02,Kapisa,,,1,Returns and displacement in Afghanistan,BA,62444,11,2020-12-31,2020-12-31
AFG,True,True,Kapisa,,AF02,Kapisa,,,1,Returns and displacement in Afghanistan,BA,67404,12,2021-03-30,2021-03-30
AFG,True,True,Kapisa,,AF02,Kapisa,,,1,Returns and displacement in Afghanistan,BA,69731,13,2021-06-30,2021-06-30
AFG,True,True,Kapisa,,AF02,Kapisa,,,1,Returns and displacement in Afghanistan,BA,68190,14,2021-12-31,2021-12-31
AFG,True,True,Kapisa,,AF02,Kapisa,,,1,Returns and displacement in Afghanistan,BA,52914,15,2022-04-30,2022-04-30
AFG,True,True,Kapisa,,AF02,Kapisa,,,1,Returns and displacement in Afghanistan,BA,51567,16,2022-12-31,2022-12-31
AFG,True,True,Kapisa,Mahmood-e-Raqi,AF02,Kapisa,AF0201,Mahmood-e-Raqi,2,Returns and displacement in Afghanistan,BA,6223,6,2018-09-30,2018-09-30
AFG,True,True,Kapisa,Mahmood-e-Raqi,AF02,Kapisa,AF0201,Mahmood-e-Raqi,2,Returns and displacement in Afghanistan,BA,6223,7,2018-12-31,2018-12-31
AFG,True,True,Kapisa,Mahmood-e-Raqi,AF02,Kapisa,AF0201,Mahmood-e-Raqi,2,Returns and displacement in Afghanistan,BA,6293,8,2019-06-30,2019-06-30
AFG,True,True,Kapisa,Mahmood-e-Raqi,AF02,Kapisa,AF0201,Mahmood-e-Raqi,2,Returns and displacement in Afghanistan,BA,6293,9,2019-12-31,2019-12-31
AFG,True,True,Kapisa,Mahmood-e-Raqi,AF02,Kapisa,AF0201,Mahmood-e-Raqi,2,Returns and displacement in Afghanistan,BA,8295,10,2020-06-30,2020-06-30
AFG,True,True,Kapisa,Mahmood-e-Raqi,AF02,Kapisa,AF0201,Mahmood-e-Raqi,2,Returns and displacement in Afghanistan,BA,9205,11,2020-12-31,2020-12-31
AFG,True,True,Kapisa,Mahmood-e-Raqi,AF02,Kapisa,AF0201,Mahmood-e-Raqi,2,Returns and displacement in Afghanistan,BA,9642,12,2021-03-30,2021-03-30
AFG,True,True,Kapisa,Mahmood-e-Raqi,AF02,Kapisa,AF0201,Mahmood-e-Raqi,2,Returns and displacement in Afghanistan,BA,10636,13,2021-06-30,2021-06-30
AFG,True,True,Kapisa,Mahmood-e-Raqi,AF02,Kapisa,AF0201,Mahmood-e-Raqi,2,Returns and displacement in Afghanistan,BA,14371,14,2021-12-31,2021-12-31
AFG,True,True,Kapisa,Mahmood-e-Raqi,AF02,Kapisa,AF0201,Mahmood-e-Raqi,2,Returns and displacement in Afghanistan,BA,14546,15,2022-04-30,2022-04-30
AFG,True,True,Kapisa,Mahmood-e-Raqi,AF02,Kapisa,AF0201,Mahmood-e-Raqi,2,Returns and displacement in Afghanistan,BA,13611,16,2022-12-31,2022-12-31
AFG,True,True,Kapisa,Hisa-e-Duwum-e-Kohistan,AF02,Kapisa,AF0202,Hisa-e-Duwum-e-Kohistan,2,Returns and displacement in Afghanistan,BA,1666,6,2018-09-30,2018-09-30
AFG,True,True,Kapisa,Hisa-e-Duwum-e-Kohistan,AF02,Kapisa,AF0202,Hisa-e-Duwum-e-Kohistan,2,Returns and displacement in Afghanistan,BA,1666,7,2018-12-31,2018-12-31
AFG,True,True,Kapisa,Hisa-e-Duwum-e-Kohistan,AF02,Kapisa,AF0202,Hisa-e-Duwum-e-Kohistan,2,Returns and displacement in Afghanistan,BA,1491,8,2019-06-30,2019-06-30
AFG,True,True,Kapisa,Hisa-e-Duwum-e-Kohistan,AF02,Kapisa,AF0202,Hisa-e-Duwum-e-Kohistan,2,Returns and displacement in Afghanistan,BA,1491,9,2019-12-31,2019-12-31
AFG,True,True,Kapisa,Hisa-e-Duwum-e-Kohistan,AF02,Kapisa,AF0202,Hisa-e-Duwum-e-Kohistan,2,Returns and displacement in Afghanistan,BA,1920,10,2020-06-30,2020-06-30
AFG,True,True,Kapisa,Hisa-e-Duwum-e-Kohistan,AF02,Kapisa,AF0202,Hisa-e-Duwum-e-Kohistan,2,Returns and displacement in Afghanistan,BA,1886,11,2020-12-31,2020-12-31
AFG,True,True,Kapisa,Hisa-e-Duwum-e-Kohistan,AF02,Kapisa,AF0202,Hisa-e-Duwum-e-Kohistan,2,Returns and displacement in Afghanistan,BA,2431,12,2021-03-30,2021-03-30
AFG,True,True,Kapisa,Hisa-e-Duwum-e-Kohistan,AF02,Kapisa,AF0202,Hisa-e-Duwum-e-Kohistan,2,Returns and displacement in Afghanistan,BA,2548,13,2021-06-30,2021-06-30
AFG,True,True,Kapisa,Hisa-e-Duwum-e-Kohistan,AF02,Kapisa,AF0202,Hisa-e-Duwum-e-Kohistan,2,Returns and displacement in Afghanistan,BA,3234,14,2021-12-31,2021-12-31
AFG,True,True,Kapisa,Hisa-e-Duwum-e-Kohistan,AF02,Kapisa,AF0202,Hisa-e-Duwum-e-Kohistan,2,Returns and displacement in Afghanistan,BA,3235,15,2022-04-30,2022-04-30
AFG,True,True,Kapisa,Hisa-e-Duwum-e-Kohistan,AF02,Kapisa,AF0202,Hisa-e-Duwum-e-Kohistan,2,Returns and displacement in Afghanistan,BA,2891,16,2022-12-31,2022-12-31
AFG,True,True,Kapisa,Koh Band,AF02,Kapisa,AF0203,Koh Band,2,Returns and displacement in Afghanistan,BA,1456,6,2018-09-30,2018-09-30
AFG,True,True,Kapisa,Koh Band,AF02,Kapisa,AF0203,Koh Band,2,Returns and displacement in Afghanistan,BA,1456,7,2018-12-31,2018-12-31
AFG,True,True,Kapisa,Koh Band,AF02,Kapisa,AF0203,Koh Band,2,Returns and displacement in Afghanistan,BA,1491,8,2019-06-30,2019-06-30
AFG,True,True,Kapisa,Koh Band,AF02,Kapisa,AF0203,Koh Band,2,Returns and displacement in Afghanistan,BA,1491,9,2019-12-31,2019-12-31
AFG,True,True,Kapisa,Koh Band,AF02,Kapisa,AF0203,Koh Band,2,Returns and displacement in Afghanistan,BA,2177,10,2020-06-30,2020-06-30
AFG,True,True,Kapisa,Koh Band,AF02,Kapisa,AF0203,Koh Band,2,Returns and displacement in Afghanistan,BA,2450,11,2020-12-31,2020-12-31
AFG,True,True,Kapisa,Koh Band,AF02,Kapisa,AF0203,Koh Band,2,Returns and displacement in Afghanistan,BA,3136,12,2021-03-30,2021-03-30
AFG,True,True,Kapisa,Koh Band,AF02,Kapisa,AF0203,Koh Band,2,Returns and displacement in Afghanistan,BA,3262,13,2021-06-30,2021-06-30
AFG,True,True,Kapisa,Koh Band,AF02,Kapisa,AF0203,Koh Band,2,Returns and displacement in Afghanistan,BA,2646,14,2021-12-31,2021-12-31
AFG,True,True,Kapisa,Koh Band,AF02,Kapisa,AF0203,Koh Band,2,Returns and displacement in Afghanistan,BA,2730,15,2022-04-30,2022-04-30
AFG,True,True,Kapisa,Koh Band,AF02,Kapisa,AF0203,Koh Band,2,Returns and displacement in Afghanistan,BA,2676,16,2022-12-31,2022-12-31
AFG,True,True,Kapisa,Hisa-e-Awal-e-Kohistan,AF02,Kapisa,AF0204,Hisa-e-Awal-e-Kohistan,2,Returns and displacement in Afghanistan,BA,1594,6,2018-09-30,2018-09-30
AFG,True,True,Kapisa,Hisa-e-Awal-e-Kohistan,AF02,Kapisa,AF0204,Hisa-e-Awal-e-Kohistan,2,Returns and displacement in Afghanistan,BA,1594,7,2018-12-31,2018-12-31
AFG,True,True,Kapisa,Hisa-e-Awal-e-Kohistan,AF02,Kapisa,AF0204,Hisa-e-Awal-e-Kohistan,2,Returns and displacement in Afghanistan,BA,1769,8,2019-06-30,2019-06-30
AFG,True,True,Kapisa,Hisa-e-Awal-e-Kohistan,AF02,Kapisa,AF0204,Hisa-e-Awal-e-Kohistan,2,Returns and displacement in Afghanistan,BA,1769,9,2019-12-31,2019-12-31
AFG,True,True,Kapisa,Hisa-e-Awal-e-Kohistan,AF02,Kapisa,AF0204,Hisa-e-Awal-e-Kohistan,2,Returns and displacement in Afghanistan,BA,2084,10,2020-06-30,2020-06-30
AFG,True,True,Kapisa,Hisa-e-Awal-e-Kohistan,AF02,Kapisa,AF0204,Hisa-e-Awal-e-Kohistan,2,Returns and displacement in Afghanistan,BA,2079,11,2020-12-31,2020-12-31
AFG,True,True,Kapisa,Hisa-e-Awal-e-Kohistan,AF02,Kapisa,AF0204,Hisa-e-Awal-e-Kohistan,2,Returns and displacement in Afghanistan,BA,2058,12,2021-03-30,2021-03-30
AFG,True,True,Kapisa,Hisa-e-Awal-e-Kohistan,AF02,Kapisa,AF0204,Hisa-e-Awal-e-Kohistan,2,Returns and displacement in Afghanistan,BA,2247,13,2021-06-30,2021-06-30
AFG,True,True,Kapisa,Hisa-e-Awal-e-Kohistan,AF02,Kapisa,AF0204,Hisa-e-Awal-e-Kohistan,2,Returns and displacement in Afghanistan,BA,2122,14,2021-12-31,2021-12-31
AFG,True,True,Kapisa,Hisa-e-Awal-e-Kohistan,AF02,Kapisa,AF0204,Hisa-e-Awal-e-Kohistan,2,Returns and displacement in Afghanistan,BA,2456,15,2022-04-30,2022-04-30
AFG,True,True,Kapisa,Hisa-e-Awal-e-Kohistan,AF02,Kapisa,AF0204,Hisa-e-Awal-e-Kohistan,2,Returns and displacement in Afghanistan,BA,2807,16,2022-12-31,2022-12-31
AFG,True,True,Kapisa,Nijrab,AF02,Kapisa,AF0205,Nijrab,2,Returns and displacement in Afghanistan,BA,2884,6,2018-09-30,2018-09-30
AFG,True,True,Kapisa,Nijrab,AF02,Kapisa,AF0205,Nijrab,2,Returns and displacement in Afghanistan,BA,2884,7,2018-12-31,2018-12-31
AFG,True,True,Kapisa,Nijrab,AF02,Kapisa,AF0205,Nijrab,2,Returns and displacement in Afghanistan,BA,2884,8,2019-06-30,2019-06-30
AFG,True,True,Kapisa,Nijrab,AF02,Kapisa,AF0205,Nijrab,2,Returns and displacement in Afghanistan,BA,2884,9,2019-12-31,2019-12-31
AFG,True,True,Kapisa,Nijrab,AF02,Kapisa,AF0205,Nijrab,2,Returns and displacement in Afghanistan,BA,6832,10,2020-06-30,2020-06-30
AFG,True,True,Kapisa,Nijrab,AF02,Kapisa,AF0205,Nijrab,2,Returns and displacement in Afghanistan,BA,8470,11,2020-12-31,2020-12-31
AFG,True,True,Kapisa,Nijrab,AF02,Kapisa,AF0205,Nijrab,2,Returns and displacement in Afghanistan,BA,11350,12,2021-03-30,2021-03-30
AFG,True,True,Kapisa,Nijrab,AF02,Kapisa,AF0205,Nijrab,2,Returns and displacement in Afghanistan,BA,12230,13,2021-06-30,2021-06-30
AFG,True,True,Kapisa,Nijrab,AF02,Kapisa,AF0205,Nijrab,2,Returns and displacement in Afghanistan,BA,12104,14,2021-12-31,2021-12-31
AFG,True,True,Kapisa,Nijrab,AF02,Kapisa,AF0205,Nijrab,2,Returns and displacement in Afghanistan,BA,11243,15,2022-04-30,2022-04-30
AFG,True,True,Kapisa,Nijrab,AF02,Kapisa,AF0205,Nijrab,2,Returns and displacement in Afghanistan,BA,10864,16,2022-12-31,2022-12-31
AFG,True,True,Kapisa,Tagab,AF02,Kapisa,AF0206,Tagab,2,Returns and displacement in Afghanistan,BA,3178,6,2018-09-30,2018-09-30
AFG,True,True,Kapisa,Tagab,AF02,Kapisa,AF0206,Tagab,2,Returns and displacement in Afghanistan,BA,3178,7,2018-12-31,2018-12-31
AFG,True,True,Kapisa,Tagab,AF02,Kapisa,AF0206,Tagab,2,Returns and displacement in Afghanistan,BA,3178,8,2019-06-30,2019-06-30
AFG,True,True,Kapisa,Tagab,AF02,Kapisa,AF0206,Tagab,2,Returns and displacement in Afghanistan,BA,3178,9,2019-12-31,2019-12-31
AFG,True,True,Kapisa,Tagab,AF02,Kapisa,AF0206,Tagab,2,Returns and displacement in Afghanistan,BA,41069,10,2020-06-30,2020-06-30
AFG,True,True,Kapisa,Tagab,AF02,Kapisa,AF0206,Tagab,2,Returns and displacement in Afghanistan,BA,38039,11,2020-12-31,2020-12-31
AFG,True,True,Kapisa,Tagab,AF02,Kapisa,AF0206,Tagab,2,Returns and displacement in Afghanistan,BA,38269,12,2021-03-30,2021-03-30
AFG,True,True,Kapisa,Tagab,AF02,Kapisa,AF0206,Tagab,2,Returns and displacement in Afghanistan,BA,38283,13,2021-06-30,2021-06-30
AFG,True,True,Kapisa,Tagab,AF02,Kapisa,AF0206,Tagab,2,Returns and displacement in Afghanistan,BA,32677,14,2021-12-31,2021-12-31
AFG,True,True,Kapisa,Tagab,AF02,Kapisa,AF0206,Tagab,2,Returns and displacement in Afghanistan,BA,17003,15,2022-04-30,2022-04-30
AFG,True,True,Kapisa,Tagab,AF02,Kapisa,AF0206,Tagab,2,Returns and displacement in Afghanistan,BA,16898,16,2022-12-31,2022-12-31
AFG,True,True,Kapisa,Alasay,AF02,Kapisa,AF0207,Alasay,2,Returns and displacement in Afghanistan,BA,161,6,2018-09-30,2018-09-30
AFG,True,True,Kapisa,Alasay,AF02,Kapisa,AF0207,Alasay,2,Returns and displacement in Afghanistan,BA,161,7,2018-12-31,2018-12-31
AFG,True,True,Kapisa,Alasay,AF02,Kapisa,AF0207,Alasay,2,Returns and displacement in Afghanistan,BA,161,8,2019-06-30,2019-06-30
AFG,True,True,Kapisa,Alasay,AF02,Kapisa,AF0207,Alasay,2,Returns and displacement in Afghanistan,BA,161,9,2019-12-31,2019-12-31
AFG,True,True,Kapisa,Alasay,AF02,Kapisa,AF0207,Alasay,2,Returns and displacement in Afghanistan,BA,112,10,2020-06-30,2020-06-30
AFG,True,True,Kapisa,Alasay,AF02,Kapisa,AF0207,Alasay,2,Returns and displacement in Afghanistan,BA,315,11,2020-12-31,2020-12-31
AFG,True,True,Kapisa,Alasay,AF02,Kapisa,AF0207,Alasay,2,Returns and displacement in Afghanistan,BA,518,12,2021-03-30,2021-03-30
AFG,True,True,Kapisa,Alasay,AF02,Kapisa,AF0207,Alasay,2,Returns and displacement in Afghanistan,BA,525,13,2021-06-30,2021-06-30
AFG,True,True,Kapisa,Alasay,AF02,Kapisa,AF0207,Alasay,2,Returns and displacement in Afghanistan,BA,1036,14,2021-12-31,2021-12-31
